variant.id;id;sku;title;price;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46393466028327;gid://shopify/ProductVariant/46393466028327;AN03562-12;12;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466061095;gid://shopify/ProductVariant/46393466061095;AN03562-13;13;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466093863;gid://shopify/ProductVariant/46393466093863;AN03562-14;14;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466126631;gid://shopify/ProductVariant/46393466126631;AN03562-15;15;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466159399;gid://shopify/ProductVariant/46393466159399;AN03562-16;16;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466224935;gid://shopify/ProductVariant/46393466224935;AN03562-18;18;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466257703;gid://shopify/ProductVariant/46393466257703;AN03562-19;19;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466290471;gid://shopify/ProductVariant/46393466290471;AN03562-20;20;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466323239;gid://shopify/ProductVariant/46393466323239;AN03562-21;21;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466356007;gid://shopify/ProductVariant/46393466356007;AN03562-22;22;9200.0;gid://shopify/Product/8582659014951;Anel Dolce Vita De Ouro Amarelo 18K E Lápis Lazuli;1;13;2;AN03562
gid://shopify/ProductVariant/46393466552615;gid://shopify/ProductVariant/46393466552615;AN03563-10;10;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466585383;gid://shopify/ProductVariant/46393466585383;AN03563-11;11;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466618151;gid://shopify/ProductVariant/46393466618151;AN03563-12;12;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466650919;gid://shopify/ProductVariant/46393466650919;AN03563-13;13;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466683687;gid://shopify/ProductVariant/46393466683687;AN03563-14;14;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466716455;gid://shopify/ProductVariant/46393466716455;AN03563-15;15;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466749223;gid://shopify/ProductVariant/46393466749223;AN03563-16;16;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466781991;gid://shopify/ProductVariant/46393466781991;AN03563-17;17;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466814759;gid://shopify/ProductVariant/46393466814759;AN03563-18;18;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466847527;gid://shopify/ProductVariant/46393466847527;AN03563-19;19;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466880295;gid://shopify/ProductVariant/46393466880295;AN03563-20;20;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466913063;gid://shopify/ProductVariant/46393466913063;AN03563-21;21;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393466945831;gid://shopify/ProductVariant/46393466945831;AN03563-22;22;9200.0;gid://shopify/Product/8582659080487;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;65;13;2;AN03563
gid://shopify/ProductVariant/46393467044135;gid://shopify/ProductVariant/46393467044135;AN03564-10;10;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467076903;gid://shopify/ProductVariant/46393467076903;AN03564-11;11;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467109671;gid://shopify/ProductVariant/46393467109671;AN03564-12;12;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467142439;gid://shopify/ProductVariant/46393467142439;AN03564-13;13;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467175207;gid://shopify/ProductVariant/46393467175207;AN03564-14;14;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467207975;gid://shopify/ProductVariant/46393467207975;AN03564-15;15;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467240743;gid://shopify/ProductVariant/46393467240743;AN03564-16;16;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467273511;gid://shopify/ProductVariant/46393467273511;AN03564-17;17;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467306279;gid://shopify/ProductVariant/46393467306279;AN03564-18;18;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467339047;gid://shopify/ProductVariant/46393467339047;AN03564-19;19;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467371815;gid://shopify/ProductVariant/46393467371815;AN03564-20;20;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467404583;gid://shopify/ProductVariant/46393467404583;AN03564-21;21;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393467437351;gid://shopify/ProductVariant/46393467437351;AN03564-22;22;9200.0;gid://shopify/Product/8582659178791;Anel Dolce Vita De Ouro Amarelo 18K E Quartzo;65;13;2;AN03564
gid://shopify/ProductVariant/46393469305127;gid://shopify/ProductVariant/46393469305127;AN03565-10;10;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469337895;gid://shopify/ProductVariant/46393469337895;AN03565-11;11;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469370663;gid://shopify/ProductVariant/46393469370663;AN03565-12;12;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469403431;gid://shopify/ProductVariant/46393469403431;AN03565-13;13;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469436199;gid://shopify/ProductVariant/46393469436199;AN03565-14;14;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469468967;gid://shopify/ProductVariant/46393469468967;AN03565-15;15;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469567271;gid://shopify/ProductVariant/46393469567271;AN03565-18;18;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469600039;gid://shopify/ProductVariant/46393469600039;AN03565-19;19;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469632807;gid://shopify/ProductVariant/46393469632807;AN03565-20;20;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469665575;gid://shopify/ProductVariant/46393469665575;AN03565-21;21;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469698343;gid://shopify/ProductVariant/46393469698343;AN03565-22;22;10200.0;gid://shopify/Product/8582659309863;Anel Dolce Vita De Ouro Amarelo 18K E Turquesa;67;13;2;AN03565
gid://shopify/ProductVariant/46393469993255;gid://shopify/ProductVariant/46393469993255;AN03566-10;10;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470026023;gid://shopify/ProductVariant/46393470026023;AN03566-11;11;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470058791;gid://shopify/ProductVariant/46393470058791;AN03566-12;12;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470091559;gid://shopify/ProductVariant/46393470091559;AN03566-13;13;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470124327;gid://shopify/ProductVariant/46393470124327;AN03566-14;14;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470157095;gid://shopify/ProductVariant/46393470157095;AN03566-15;15;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470189863;gid://shopify/ProductVariant/46393470189863;AN03566-16;16;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470222631;gid://shopify/ProductVariant/46393470222631;AN03566-17;17;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470288167;gid://shopify/ProductVariant/46393470288167;AN03566-19;19;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470320935;gid://shopify/ProductVariant/46393470320935;AN03566-20;20;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470386471;gid://shopify/ProductVariant/46393470386471;AN03566-21;21;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470419239;gid://shopify/ProductVariant/46393470419239;AN03566-22;22;9200.0;gid://shopify/Product/8582659506471;Anel Dolce Vita De Ouro Amarelo 18K E Ágata;66;13;2;AN03566
gid://shopify/ProductVariant/46393470615847;gid://shopify/ProductVariant/46393470615847;AN03567-10;10;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470648615;gid://shopify/ProductVariant/46393470648615;AN03567-11;11;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470681383;gid://shopify/ProductVariant/46393470681383;AN03567-12;12;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470714151;gid://shopify/ProductVariant/46393470714151;AN03567-13;13;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470746919;gid://shopify/ProductVariant/46393470746919;AN03567-14;14;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470779687;gid://shopify/ProductVariant/46393470779687;AN03567-15;15;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470812455;gid://shopify/ProductVariant/46393470812455;AN03567-16;16;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470845223;gid://shopify/ProductVariant/46393470845223;AN03567-17;17;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470877991;gid://shopify/ProductVariant/46393470877991;AN03567-18;18;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470910759;gid://shopify/ProductVariant/46393470910759;AN03567-19;19;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470943527;gid://shopify/ProductVariant/46393470943527;AN03567-20;20;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393470976295;gid://shopify/ProductVariant/46393470976295;AN03567-21;21;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393471009063;gid://shopify/ProductVariant/46393471009063;AN03567-22;22;9200.0;gid://shopify/Product/8582659703079;Anel Dolce Vita De Ouro Amarelo 18K E Malaquita;65;13;2;AN03567
gid://shopify/ProductVariant/46393471205671;gid://shopify/ProductVariant/46393471205671;AN03574-10;10;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471238439;gid://shopify/ProductVariant/46393471238439;AN03574-11;11;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471271207;gid://shopify/ProductVariant/46393471271207;AN03574-12;12;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471303975;gid://shopify/ProductVariant/46393471303975;AN03574-13;13;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471336743;gid://shopify/ProductVariant/46393471336743;AN03574-14;14;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471369511;gid://shopify/ProductVariant/46393471369511;AN03574-15;15;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471402279;gid://shopify/ProductVariant/46393471402279;AN03574-16;16;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471435047;gid://shopify/ProductVariant/46393471435047;AN03574-17;17;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471467815;gid://shopify/ProductVariant/46393471467815;AN03574-18;18;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471500583;gid://shopify/ProductVariant/46393471500583;AN03574-19;19;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471533351;gid://shopify/ProductVariant/46393471533351;AN03574-20;20;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471566119;gid://shopify/ProductVariant/46393471566119;AN03574-21;21;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471598887;gid://shopify/ProductVariant/46393471598887;AN03574-22;22;9200.0;gid://shopify/Product/8582659866919;Anel Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;65;13;1;AN03574
gid://shopify/ProductVariant/46393471828263;gid://shopify/ProductVariant/46393471828263;AN03575-10;10;11500.0;gid://shopify/Product/8582659965223;Anel Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;66;13;1;AN03575
gid://shopify/ProductVariant/46393471861031;gid://shopify/ProductVariant/46393471861031;AN03575-11;11;11500.0;gid://shopify/Product/8582659965223;Anel Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;66;13;1;AN03575
gid://shopify/ProductVariant/46393471893799;gid://shopify/ProductVariant/46393471893799;AN03575-12;12;11500.0;gid://shopify/Product/8582659965223;Anel Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;66;13;1;AN03575
gid://shopify/ProductVariant/46393471926567;gid://shopify/ProductVariant/46393471926567;AN03575-13;13;11500.0;gid://shopify/Product/8582659965223;Anel Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;66;13;1;AN03575
gid://shopify/ProductVariant/46393471992103;gid://shopify/ProductVariant/46393471992103;AN03575-15;15;11500.0;gid://shopify/Product/8582659965223;Anel Dolce Vita De Ouro Amarelo 18K E Safira E Olho De Tigre;66;13;1;AN03575
