id;sku;title;price;compareAtPrice;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46509294846247;AN03043-10;10;18000.0;18000.0;gid://shopify/Product/8612629381415;Anel Lifestyle De Ouro Branco 18K Com Rodio Negro E Diamante;66;13;0;AN03043
gid://shopify/ProductVariant/46509296615719;AN03289-10;10;36000.0;36000.0;gid://shopify/Product/8612629512487;Anel Lifestyle De Ouro Branco 18K E Diamante Solitario;0;13;0;AN03289
gid://shopify/ProductVariant/46509297303847;AN02803-10;10;12000.0;12000.0;gid://shopify/Product/8612629709095;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1;13;0;AN02803
gid://shopify/ProductVariant/46509300384039;AN02936-10;10;41000.0;41000.0;gid://shopify/Product/8612629938471;Anel Maes 2013 De Ouro Branco 18K E Diamante Solitario;0;13;0;AN02936
gid://shopify/ProductVariant/46509301301543;AN03088-10;10;14000.0;14000.0;gid://shopify/Product/8612630036775;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;1;13;0;AN03088
gid://shopify/ProductVariant/46509301956903;AN03172-10;10;17000.0;17000.0;gid://shopify/Product/8612630167847;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;0;13;0;AN03172
gid://shopify/ProductVariant/46509307461927;AN03197-10;10;21000.0;21000.0;gid://shopify/Product/8612630397223;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1;13;0;AN03197
gid://shopify/ProductVariant/46509308412199;AN03198-10;10;19000.0;19000.0;gid://shopify/Product/8612630626599;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1;13;0;AN03198
gid://shopify/ProductVariant/46509308969255;AN03320-10;10;13700.0;13700.0;gid://shopify/Product/8612630790439;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;0;13;0;AN03320
gid://shopify/ProductVariant/46509309985063;AN03323-10;10;18500.0;18500.0;gid://shopify/Product/8612630921511;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1;13;0;AN03323
gid://shopify/ProductVariant/46509313261863;AN03324-10;10;14800.0;14800.0;gid://shopify/Product/8612631150887;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Safira;1;13;0;AN03324
gid://shopify/ProductVariant/46509314605351;AN03383-10;10;16200.0;16200.0;gid://shopify/Product/8612631216423;Anel Maes 2013 De Ouro Branco 18K Com Rodio Negro E Diamante E Esmeralda;0;13;0;AN03383
gid://shopify/ProductVariant/46509315719463;AN03522-10;10;37000.0;37000.0;gid://shopify/Product/8612631380263;Anel Pura De Ouro Branco 18K Com Rodio Negro E Rubi;1;13;0;AN03522
gid://shopify/ProductVariant/46509316669735;AN03459-10;10;16000.0;16000.0;gid://shopify/Product/8612631642407;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Safira - G;66;13;0;AN03459
gid://shopify/ProductVariant/46509317259559;AN03460-10;10;16500.0;16500.0;gid://shopify/Product/8612631806247;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Quartzo E Diamante;66;13;0;AN03460
gid://shopify/ProductVariant/46509320241447;AN03454-10;10;14600.0;14600.0;gid://shopify/Product/8612632002855;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Morganita E Diamante;1;13;0;AN03454
gid://shopify/ProductVariant/46509321552167;AN03442-10;10;93800.0;93800.0;gid://shopify/Product/8612632133927;Anel Rock Star De Ouro Amarelo E Negro 18K E Diamante E Esmeralda;1;13;0;AN03442
gid://shopify/ProductVariant/46509322207527;AN03462-10;10;16500.0;16500.0;gid://shopify/Product/8612632199463;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Ametista E Diamante;65;13;0;AN03462
gid://shopify/ProductVariant/46509323157799;AN03473-10;10;14000.0;14000.0;gid://shopify/Product/8612632461607;Anel Rock Star | Ouro 18K com Ródio Negro, Diamantes e Safira;0;13;0;AN03473
gid://shopify/ProductVariant/46509324828967;AN03498-10;10;20000.0;20000.0;gid://shopify/Product/8612632658215;Anel Rock Star De Ouro 18K Com Rodio Negro E Kunzita E Diamante;0;13;0;AN03498
gid://shopify/ProductVariant/46509326303527;AN03514-10;10;15000.0;15000.0;gid://shopify/Product/8612632822055;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Morganita E Diamante;0;13;0;AN03514
gid://shopify/ProductVariant/46509326926119;AN03536-10;10;21000.0;21000.0;gid://shopify/Product/8612632920359;Anel Rock Star De Ouro Branco 18K Com Rodio Negro E Diamante E Rubi;1;13;0;AN03536
gid://shopify/ProductVariant/46509495320871;AN03482-10;10;860000.0;860000.0;gid://shopify/Product/8612659036455;Anel Especial De Ouro Branco 18K E Diamante E Turmalina Paraiba;1;13;0;AN03482
gid://shopify/ProductVariant/46509495910695;AN03500-10;10;48000.0;48000.0;gid://shopify/Product/8612659200295;Anel Especial De Ouro Branco 18K E Diamantes Mix;1;13;0;AN03500
gid://shopify/ProductVariant/46509496729895;AN03501-10;10;20000.0;20000.0;gid://shopify/Product/8612659364135;Anel Especial De Ouro Branco 18K E Diamantes Mix;0;13;0;AN03501
gid://shopify/ProductVariant/46509498761511;AN03540-10;10;64000.0;64000.0;gid://shopify/Product/8612659659047;Anel Rock Star De Ouro Branco 18K E Rubelita E Diamante;1;13;0;AN03540
gid://shopify/ProductVariant/46512694526247;PU01770T;Default Title;33000.0;33000.0;gid://shopify/Product/8613205868839;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Diamante Solitário;5;1;0;PU01770T
gid://shopify/ProductVariant/46512698753319;BR06526T;Default Title;32000.0;32000.0;gid://shopify/Product/8613205967143;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre E Safira;0;1;0;BR06526T
gid://shopify/ProductVariant/46512699080999;BR06525T;Default Title;22000.0;22000.0;gid://shopify/Product/8613206065447;Brinco Dolce Vita De Ouro Amarelo 18K E Olho De Tigre;0;1;0;BR06525T
gid://shopify/ProductVariant/46512699375911;AN03359-10;10;91000.0;91000.0;gid://shopify/Product/8613206130983;Anel Especial De Ouro Amarelo E Branco 18K E Diamante E Esmeralda;0;13;0;AN03359
gid://shopify/ProductVariant/46512700096807;AN01794-10;10;429000.0;429000.0;gid://shopify/Product/8613206294823;Anel Especial De Ouro Branco 18K E Diamante Solitário;0;13;0;AN01794
gid://shopify/ProductVariant/46512700555559;BR05967T;Default Title;9800.0;9800.0;gid://shopify/Product/8613206327591;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;0;BR05967T
gid://shopify/ProductVariant/46512700588327;BR05970T;Default Title;11000.0;11000.0;gid://shopify/Product/8613206393127;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;0;BR05970T
gid://shopify/ProductVariant/46512701079847;BR04858T;Default Title;2300.0;1700.0;gid://shopify/Product/8613206589735;Brinco Especial De Ouro Amarelo 18K E Esmeralda;5;1;0;BR04858T
gid://shopify/ProductVariant/46512701112615;CL03884;Default Title;23500.0;23500.0;gid://shopify/Product/8613206622503;Colar Especial De Ouro Branco 18K Com Ródio Negro E Rubi;0;1;1;CL03884
gid://shopify/ProductVariant/46512701243687;CL01124;G;10200.0;10200.0;gid://shopify/Product/8613206688039;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;1;CL01124
gid://shopify/ProductVariant/46512701341991;CL01125;G;10200.0;10200.0;gid://shopify/Product/8613206786343;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;1;CL01125
gid://shopify/ProductVariant/46512701374759;CL01131;M;9900.0;9900.0;gid://shopify/Product/8613206819111;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - M;5;1;0;CL01131
gid://shopify/ProductVariant/46512701407527;CL01132;M;9900.0;9900.0;gid://shopify/Product/8613206851879;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL01132
gid://shopify/ProductVariant/46512701440295;CL04200;G;13300.0;13300.0;gid://shopify/Product/8613206917415;Colar JV MAN De Ouro Branco 18K E Diamante Negro - G;5;1;0;CL04200
gid://shopify/ProductVariant/46512701505831;CL04201;G;13300.0;13300.0;gid://shopify/Product/8613206950183;Colar JV MAN De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;CL04201
gid://shopify/ProductVariant/46512701571367;CL04202;M;10100.0;10100.0;gid://shopify/Product/8613207015719;Colar JV MAN De Ouro Branco 18K E Diamante Negro - M;5;1;0;CL04202
gid://shopify/ProductVariant/46512701866279;AN03326-10;10;21800.0;21800.0;gid://shopify/Product/8613207179559;Anel Maes 2013 De Ouro Branco 18K Com Ródio Negro E Diamante E Safira;1;13;0;AN03326
gid://shopify/ProductVariant/46512702292263;AN02937-10;10;109000.0;109000.0;gid://shopify/Product/8613207212327;Anel Maes 2013 De Ouro Rosa E Branco 18K E Diamante Solitário;1;13;0;AN02937
gid://shopify/ProductVariant/46512702882087;CO01285;Default Title;1450.0;1450.0;gid://shopify/Product/8613207343399;Corrente Pop De Prata Com Ouro Rosa;5;1;0;CO01285
gid://shopify/ProductVariant/46512703176999;BR05759T;G;3000.0;3000.0;gid://shopify/Product/8613207441703;Piercing Voyeur De Ouro Branco 18K Com Ródio Negro E Diamante Negro - G;5;1;0;BR05759T
gid://shopify/ProductVariant/46512703275303;CL04651;Default Title;7000.0;7000.0;gid://shopify/Product/8613207540007;Colar Especial De Ouro Amarelo 18K E Esmeralda;0;1;0;CL04651
gid://shopify/ProductVariant/46529045856551;;PP;6700.0;;gid://shopify/Product/8578445705511;Colar Leopardo De Prata Com Ouro Amarelo;23;4;6;
gid://shopify/ProductVariant/46529087242535;PU01979T;PP;3500.0;3500.0;gid://shopify/Product/8578446229799;Pulseira Leopardo De Prata Com Ouro Amarelo;56;4;5;PU01979T
gid://shopify/ProductVariant/46549908390183;PU01859T;M;1590.0;1590.0;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;29;4;2;PU01859T
gid://shopify/ProductVariant/46549908422951;PU01860T;G;1590.0;1590.0;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;29;4;2;PU01860T
gid://shopify/ProductVariant/46549915468071;PU01877T;GG;1590.0;1590.0;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;29;4;2;PU01877T
gid://shopify/ProductVariant/46549948203303;PU01874T;G;2900.0;2900.0;gid://shopify/Product/8577927676199;Pulseira JV MAN II De Prata Com Ouro Branco;8;2;3;PU01874T
gid://shopify/ProductVariant/46550040117543;PU01905T;M;1590.0;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01905T
gid://shopify/ProductVariant/46550040150311;PU01906T;G;1590.0;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01906T
gid://shopify/ProductVariant/46550178922791;PU01907T;GG;1590.0;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01907T
gid://shopify/ProductVariant/46550402236711;PU01856T;M;1590.0;1590.0;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;31;4;2;PU01856T
gid://shopify/ProductVariant/46550402269479;PU01857T;G;1590.0;1590.0;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;31;4;2;PU01857T
gid://shopify/ProductVariant/46550644457767;PU01876T;GG;1590.0;1590.0;gid://shopify/Product/8577930985767;Pulseira JV MAN II De Prata Com Ródio Negro;31;4;2;PU01876T
gid://shopify/ProductVariant/46550714188071;PU01869T;M;2900.0;2900.0;gid://shopify/Product/8577927053607;Pulseira JV MAN II De Prata Com Ródio Negro;12;3;3;PU01869T
gid://shopify/ProductVariant/46550714220839;PU01881T;GG;2900.0;2900.0;gid://shopify/Product/8577927053607;Pulseira JV MAN II De Prata Com Ródio Negro;12;3;3;PU01881T
gid://shopify/ProductVariant/46550771106087;PU01875T;GG;6500.0;6500.0;gid://shopify/Product/8577925054759;Pulseira JV MAN II De Prata Com Ródio Negro;11;2;1;PU01875T
gid://shopify/ProductVariant/46551161045287;PU01910T;G;6500.0;5900.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01910T
gid://shopify/ProductVariant/46551161766183;PU01901T;M;1590.0;1590.0;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;26;4;1;PU01901T
gid://shopify/ProductVariant/46551161798951;PU01902T;G;1590.0;1590.0;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;26;4;1;PU01902T
gid://shopify/ProductVariant/46551266885927;PU01884T;P;2700.0;2700.0;gid://shopify/Product/8577943830823;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;34;4;1;PU01884T
gid://shopify/ProductVariant/46551281271079;PU01886T;M;2700.0;2700.0;gid://shopify/Product/8577943830823;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;34;4;1;PU01886T
gid://shopify/ProductVariant/46551306993959;PU01908T;P;6500.0;6500.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01908T
gid://shopify/ProductVariant/46551313973543;PU01903T;GG;1590.0;1590.0;gid://shopify/Product/8577941307687;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;26;4;1;PU01903T
gid://shopify/ProductVariant/46551335305511;PU01854T;G;6500.0;6500.0;gid://shopify/Product/8577924268327;Pulseira JV MAN II De Prata Com Ródio Negro E Diamante Negro;11;2;2;PU01854T
gid://shopify/ProductVariant/46551392354599;PU01888T;G;2700.0;2700.0;gid://shopify/Product/8577943830823;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;34;4;1;PU01888T
gid://shopify/ProductVariant/46551569531175;PU01911T;GG;6500.0;5900.0;gid://shopify/Product/8577944781095;Pulseira JV MAN II De Prata Com Ródio Negro Fosco E Diamante Negro;20;4;1;PU01911T
gid://shopify/ProductVariant/46551620223271;PU01887T;M;2700.0;2700.0;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;24;4;2;PU01887T
gid://shopify/ProductVariant/46551643914535;PU01891T;GG;2700.0;2700.0;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;24;4;2;PU01891T
gid://shopify/ProductVariant/46551651156263;PU01889T;G;2700.0;2700.0;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;24;4;2;PU01889T
gid://shopify/ProductVariant/46562873049383;CL03751;P;22000.0;22000.0;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;5;3;2;CL03751
gid://shopify/ProductVariant/46562873082151;CL03785;G;22000.0;22000.0;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;5;3;2;CL03785
gid://shopify/ProductVariant/46562932261159;CL03714;M;16000.0;16000.0;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;5;3;2;CL03714
gid://shopify/ProductVariant/46562932293927;CL03783;G;16000.0;16000.0;gid://shopify/Product/8608792969511;Colar Love Ny De Ouro Amarelo 18K E Diamante - P;5;3;2;CL03783
gid://shopify/ProductVariant/46563061137703;PU01660T;P;4850.0;4850.0;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;5;3;2;PU01660T
gid://shopify/ProductVariant/46563061203239;PU01662T;G;4850.0;4850.0;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;5;3;2;PU01662T
gid://shopify/ProductVariant/46563104227623;PU01656T;G;4400.0;4400.0;gid://shopify/Product/8577723334951;Pulseira Orquidea De Prata Com Ródio Negro E Diamante;5;2;2;PU01656T
gid://shopify/ProductVariant/46563132866855;PU02015T;M;2800.0;2800.0;gid://shopify/Product/8578005369127;Pulseira Rock Chain | Prata com Ouro Amarelo 18K;24;3;5;PU02015T
gid://shopify/ProductVariant/46563132899623;PU02016T;G;2800.0;2800.0;gid://shopify/Product/8578005369127;Pulseira Rock Chain | Prata com Ouro Amarelo 18K;24;3;5;PU02016T
gid://shopify/ProductVariant/46563155837223;PU02008T;M;5400.0;5400.0;gid://shopify/Product/8578006384935;Pulseira Chain Rock | Prata com Ouro Amarelo 18K;21;3;4;PU02008T
gid://shopify/ProductVariant/46563155869991;PU02009T;G;5700.0;5700.0;gid://shopify/Product/8578006384935;Pulseira Chain Rock | Prata com Ouro Amarelo 18K;21;3;4;PU02009T
gid://shopify/ProductVariant/46579526435111;AN03267-10;10;248000.0;248000.0;gid://shopify/Product/8630831677735;Anel New Vintage | Ouro Branco 18K com Safira e Diamantes;1;13;5;AN03267
gid://shopify/ProductVariant/46579527352615;AN03315-10;10;32000.0;32000.0;gid://shopify/Product/8630832005415;Anel New Vintage | Ouro Amarelo 18K com Rodonita e Diamantes;0;13;3;AN03315
gid://shopify/ProductVariant/46579528401191;AN03604-10;10;69000.0;69000.0;gid://shopify/Product/8630832431399;Anel New Vintage | Ouro Amarelo 18K com Esmeralda e Diamantes;1;13;4;AN03604
gid://shopify/ProductVariant/46579530891559;AN03605-10;10;29500.0;29500.0;gid://shopify/Product/8630832824615;Anel New Vintage | Ouro Amarelo 18K com Rodonita E Diamantes;0;13;3;AN03605
gid://shopify/ProductVariant/46579531972903;BR06592T;Default Title;29000.0;29000.0;gid://shopify/Product/8630833185063;Argola Fringe New Vintage | Ouro Amarelo 18K com Diamantes;5;1;4;BR06592T
gid://shopify/ProductVariant/46579532398887;BR06593T;Default Title;42500.0;42500.0;gid://shopify/Product/8630833545511;Brinco Power Fringe New Vintage | Ouro Amarelo 18K com Diamantes;7;1;5;BR06593T
gid://shopify/ProductVariant/46579532890407;BR06594T;Default Title;22000.0;22000.0;gid://shopify/Product/8630833709351;Brinco New Vintage | Ouro Amarelo 18K com Diamantes;6;1;3;BR06594T
gid://shopify/ProductVariant/46579533185319;BR06595T;Default Title;46000.0;46000.0;gid://shopify/Product/8630834004263;Brinco New Vintage Fringe | Ouro Amarelo e Branco 18K com Rodonitas, Safiras e Diamantes;0;1;5;BR06595T
gid://shopify/ProductVariant/46579533775143;BR06618T;G;54000.0;54000.0;gid://shopify/Product/8630834299175;Argola Power Diamond - G | Ouro Amarelo 18K, com Diamantes;6;1;5;BR06618T
gid://shopify/ProductVariant/46579534004519;BR06620T;Default Title;22000.0;22000.0;gid://shopify/Product/8630834528551;Brinco New Vintage | Ouro Branco 18K com Diamantes;6;1;5;BR06620T
gid://shopify/ProductVariant/46579534528807;BR06621T;Default Title;25000.0;25000.0;gid://shopify/Product/8630834725159;Brinco New Vintage Diamond | Ouro Branco 18K com Diamantes;6;1;4;BR06621T
gid://shopify/ProductVariant/46579535085863;BR06622T;Default Title;42000.0;42000.0;gid://shopify/Product/8630834954535;Brinco Diamond Fringe | Ouro Branco 18K e Diamantes;5;1;5;BR06622T
gid://shopify/ProductVariant/46579535708455;BR06623T;Default Title;42500.0;42500.0;gid://shopify/Product/8630835249447;Brinco Power Fringe New Vintage | Ouro Branco 18K com Diamantes;7;1;5;BR06623T
gid://shopify/ProductVariant/46579536593191;BR06624T;Default Title;37500.0;37500.0;gid://shopify/Product/8630835478823;Argola Power Fringe New Vintage | Ouro Amarelo 18K e Diamantes;5;1;4;BR06624T
gid://shopify/ProductVariant/46579537084711;BR06625T;Default Title;37500.0;37500.0;gid://shopify/Product/8630835773735;Argola Power Fringe New Vintage | Ouro Branco 18K com Diamantes;8;1;4;BR06625T
gid://shopify/ProductVariant/46579537805607;BR06627T;M;37000.0;37000.0;gid://shopify/Product/8630836068647;Argola Power Diamond - M | Ouro Amarelo 18K com Diamantes;5;1;4;BR06627T
