id;title;key;value;__parentId
gid://shopify/Metafield/30885983224103;;metal;Prata;gid://shopify/Product/8577837793575
gid://shopify/Metafield/30885983256871;;cobertura;Ouro Amarelo;gid://shopify/Product/8577837793575
gid://shopify/Metafield/30885983289639;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577837793575
gid://shopify/Product/8577838088487;Brinco Pop De Prata Com Ouro Amarelo - G;;;
gid://shopify/Metafield/30885983912231;;genero;"[""Feminino""]";gid://shopify/Product/8577838088487
gid://shopify/Metafield/30885983944999;;metal;Prata;gid://shopify/Product/8577838088487
gid://shopify/Metafield/30885983977767;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838088487
gid://shopify/Metafield/30885984010535;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838088487
gid://shopify/Product/8577838285095;Brinco Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885984141607;;genero;"[""Feminino""]";gid://shopify/Product/8577838285095
gid://shopify/Metafield/30885984174375;;metal;Prata;gid://shopify/Product/8577838285095
gid://shopify/Metafield/30885984207143;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838285095
gid://shopify/Metafield/30885984239911;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838285095
gid://shopify/Product/8577838448935;Corrente Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885985157415;;genero;"[""Feminino""]";gid://shopify/Product/8577838448935
gid://shopify/Metafield/30885985190183;;metal;Prata;gid://shopify/Product/8577838448935
gid://shopify/Metafield/30885985222951;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838448935
gid://shopify/Metafield/30885985255719;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838448935
gid://shopify/Product/8577838547239;Corrente Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885985452327;;genero;"[""Feminino""]";gid://shopify/Product/8577838547239
gid://shopify/Metafield/30885985485095;;metal;Prata;gid://shopify/Product/8577838547239
gid://shopify/Metafield/30885985517863;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838547239
gid://shopify/Metafield/30885985550631;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838547239
gid://shopify/Product/8577838711079;Corrente Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885986238759;;genero;"[""Feminino""]";gid://shopify/Product/8577838711079
gid://shopify/Metafield/30885986271527;;metal;Prata;gid://shopify/Product/8577838711079
gid://shopify/Metafield/30885986304295;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838711079
gid://shopify/Metafield/30885986337063;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838711079
gid://shopify/Product/8577838842151;Corrente Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885986369831;;genero;"[""Feminino""]";gid://shopify/Product/8577838842151
gid://shopify/Metafield/30885986402599;;metal;Prata;gid://shopify/Product/8577838842151
gid://shopify/Metafield/30885986435367;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838842151
gid://shopify/Metafield/30885986468135;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838842151
gid://shopify/Product/8577838973223;Corrente Pop De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30885987418407;;genero;"[""Infantil""]";gid://shopify/Product/8577838973223
gid://shopify/Metafield/30885987451175;;metal;Prata;gid://shopify/Product/8577838973223
gid://shopify/Metafield/30885987483943;;cobertura;Ouro Amarelo;gid://shopify/Product/8577838973223
gid://shopify/Metafield/30885987516711;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577838973223
gid://shopify/Product/8577852866855;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886024511783;;genero;"[""Feminino""]";gid://shopify/Product/8577852866855
gid://shopify/Metafield/30886024544551;;metal;Prata;gid://shopify/Product/8577852866855
gid://shopify/Metafield/30886024577319;;cobertura;Ouro Amarelo;gid://shopify/Product/8577852866855
gid://shopify/Metafield/30886024610087;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577852866855
gid://shopify/Product/8577852965159;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886025691431;;genero;"[""Feminino""]";gid://shopify/Product/8577852965159
gid://shopify/Metafield/30886025724199;;metal;Prata;gid://shopify/Product/8577852965159
gid://shopify/Metafield/30886025756967;;cobertura;Ouro Amarelo;gid://shopify/Product/8577852965159
gid://shopify/Metafield/30886025789735;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577852965159
gid://shopify/Product/8577853194535;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886026150183;;genero;"[""Feminino""]";gid://shopify/Product/8577853194535
gid://shopify/Metafield/30886026182951;;metal;Prata;gid://shopify/Product/8577853194535
gid://shopify/Metafield/30886026215719;;cobertura;Ouro Amarelo;gid://shopify/Product/8577853194535
gid://shopify/Metafield/30886026248487;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577853194535
gid://shopify/Product/8577853358375;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886029656359;;genero;"[""Feminino""]";gid://shopify/Product/8577853358375
gid://shopify/Metafield/30886029689127;;metal;Prata;gid://shopify/Product/8577853358375
gid://shopify/Metafield/30886029721895;;cobertura;Ouro Amarelo;gid://shopify/Product/8577853358375
gid://shopify/Metafield/30886029754663;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577853358375
gid://shopify/Product/8577853587751;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886030639399;;genero;"[""Feminino""]";gid://shopify/Product/8577853587751
gid://shopify/Metafield/30886030672167;;metal;Prata;gid://shopify/Product/8577853587751
gid://shopify/Metafield/30886030704935;;cobertura;Ouro Amarelo;gid://shopify/Product/8577853587751
gid://shopify/Metafield/30886030770471;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577853587751
gid://shopify/Product/8577853718823;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886031196455;;genero;"[""Feminino""]";gid://shopify/Product/8577853718823
gid://shopify/Metafield/30886031229223;;metal;Prata;gid://shopify/Product/8577853718823
gid://shopify/Metafield/30886031294759;;cobertura;Ouro Amarelo;gid://shopify/Product/8577853718823
gid://shopify/Metafield/30886031425831;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577853718823
gid://shopify/Product/8577853751591;Brinco Mare De Prata Com Ouro Amarelo;;;
gid://shopify/Metafield/30886031982887;;genero;"[""Feminino""]";gid://shopify/Product/8577853751591
gid://shopify/Metafield/30886032015655;;metal;Prata;gid://shopify/Product/8577853751591
gid://shopify/Metafield/30886032048423;;cobertura;Ouro Amarelo;gid://shopify/Product/8577853751591
gid://shopify/Metafield/30886032081191;;cuidadospeca;"Evite o contato de uma joia com a outra. Guarde-as separadamente nas embalagens fornecidas pela Jack Vartanian;
Com o uso, fechos e tarraxas podem necessitar de ajustes para que fiquem com a pressão adequada. Entre em contato conosco;
Após o uso, aconselhamos limpar a joia com flanela de algodão para tirar possíveis resíduos de produtos como maquiagem e perfume;
Evite o contato com água do mar, cremes, perfumes e produtos químicos;
Para peças em prata o primeiro banho é cortesia;
Para peças ocas, evite atritos ou batidas.";gid://shopify/Product/8577853751591
gid://shopify/Product/8577853817127;Brinco Mare De Prata Com Ouro Amarelo;;;
