id;sku;title;price;key;namespace;type;value;__parentId;product_id;title;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46965624078631;BR06605T;Default Title;1800.0;;;;;;gid://shopify/Product/8775433290023;Brinco Clássico De Ouro Rosa 18K E Safira;0.0;1.0;0.0;BR06605T
gid://shopify/ProductVariant/46965624144167;PU01409T;Default Title;22700.0;;;;;;gid://shopify/Product/8775433355559;Pulseira Clássico De Ouro 18K Com Ródio Negro E Esmeralda;1.0;1.0;0.0;PU01409T
gid://shopify/ProductVariant/46965624242471;PU02073T;Default Title;155000.0;;;;;;gid://shopify/Product/8775433453863;Pulseira Clássico De Ouro Branco 18K E Diamante;1.0;1.0;0.0;PU02073T
gid://shopify/ProductVariant/46965624373543;BR06505T;Default Title;20500.0;;;;;;gid://shopify/Product/8775433552167;Brinco Dolce Vita De Ouro Amarelo 18K E Malaquita;5.0;1.0;0.0;BR06505T
gid://shopify/ProductVariant/46965624701223;BR06589T;Default Title;39000.0;;;;;;gid://shopify/Product/8775433683239;Brinco Dolce Vita De Ouro Amarelo 18K E Turquesa E Diamante;5.0;1.0;0.0;BR06589T
gid://shopify/ProductVariant/46965625061671;PI01483;Default Title;10500.0;;;;;;gid://shopify/Product/8775433814311;Pingente Dolce Vita De Ouro Amarelo 18K E Turquesa;1.0;1.0;0.0;PI01483
gid://shopify/ProductVariant/46965625389351;BR06272T;Default Title;184000.0;;;;;;gid://shopify/Product/8775433912615;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;BR06272T
gid://shopify/ProductVariant/46965625422119;BR06578T;Default Title;8500.0;;;;;;gid://shopify/Product/8775433945383;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;BR06578T
gid://shopify/ProductVariant/46965625749799;BR06609T;Default Title;13800.0;;;;;;gid://shopify/Product/8775434043687;Brinco Especial De Ouro Branco 18K E Diamante Negro;5.0;1.0;0.0;BR06609T
gid://shopify/ProductVariant/46965626011943;BR06640T;Default Title;3900.0;;;;;;gid://shopify/Product/8775434141991;Brinco Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;BR06640T
gid://shopify/ProductVariant/46965626077479;CL03883;Default Title;42000.0;;;;;;gid://shopify/Product/8775434207527;Colar Especial De Ouro 18K Com Ródio Negro E Rubi;0.0;1.0;0.0;CL03883
gid://shopify/ProductVariant/46965626274087;CL04587;Default Title;82000.0;;;;;;gid://shopify/Product/8775434240295;Colar Especial De Ouro Branco 18K E Diamante;1.0;1.0;0.0;CL04587
gid://shopify/ProductVariant/46965626765607;CL04658;Default Title;11000.0;;;;;;gid://shopify/Product/8775434469671;Colar Especial De Ouro Branco 18K E Diamante;0.0;1.0;0.0;CL04658
gid://shopify/ProductVariant/46965627158823;CL04671;Default Title;11000.0;;;;;;gid://shopify/Product/8775434567975;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;CL04671
gid://shopify/ProductVariant/46965627453735;CL04673;Default Title;18000.0;;;;;;gid://shopify/Product/8775434633511;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;CL04673
gid://shopify/ProductVariant/46965627552039;CL04674;Default Title;9000.0;;;;;;gid://shopify/Product/8775434699047;Colar Especial De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;CL04674
gid://shopify/ProductVariant/46965627650343;CL04676;Default Title;11000.0;;;;;;gid://shopify/Product/8775434797351;Colar Especial De Ouro Branco 18K E Diamante;5.0;1.0;0.0;CL04676
gid://shopify/ProductVariant/46965627912487;CL04677;Default Title;9000.0;;;;;;gid://shopify/Product/8775434961191;Colar Especial De Ouro Branco 18K E Diamante;0.0;1.0;0.0;CL04677
gid://shopify/ProductVariant/46965628240167;PU02025T;Default Title;39800.0;;;;;;gid://shopify/Product/8775435092263;Pulseira Especial De Ouro 18K Com Ródio Negro E Esmeralda;1.0;1.0;0.0;PU02025T
gid://shopify/ProductVariant/46965628600615;CL04604;PP;6700.0;;;;;;gid://shopify/Product/8775435288871;Colar Leopardo De Prata Com Ouro Amarelo - Pp;5.0;1.0;0.0;CL04604
gid://shopify/ProductVariant/46965628928295;CL03784;Default Title;16000.0;;;;;;gid://shopify/Product/8775435387175;Colar Love Ny De Ouro 18K Com Ródio Negro E Diamante;0.0;1.0;0.0;CL03784
gid://shopify/ProductVariant/46965629092135;AN03607-10;10;29000.0;;;;;;gid://shopify/Product/8775435485479;Anel New Vintage De Ouro Amarelo 18K E Esmeralda E Diamante;0.0;13.0;0.0;AN03607
gid://shopify/ProductVariant/46965629550887;BR06639T;Default Title;51000.0;;;;;;gid://shopify/Product/8775435551015;Brinco New Vintage De Ouro Amarelo 18K E Rodonita E Diamante;0.0;1.0;0.0;BR06639T
gid://shopify/ProductVariant/46965629616423;BR06642T;Default Title;20000.0;;;;;;gid://shopify/Product/8775435616551;Brinco New Vintage De Ouro Amarelo 18K E Diamante;1.0;1.0;0.0;BR06642T
gid://shopify/ProductVariant/46965629649191;BR06646T;Default Title;79000.0;;;;;;gid://shopify/Product/8775435649319;Brinco New Vintage De Ouro Amarelo E Branco 18K E Esmeralda E Diamante;0.0;1.0;0.0;BR06646T
gid://shopify/ProductVariant/46965629714727;BR06588T;Default Title;4000.0;;;;;;gid://shopify/Product/8775435714855;Brinco Ear Cuff Piscine | Ouro Amarelo 18K;6.0;1.0;1.0;BR06588T
gid://shopify/ProductVariant/46965630075175;PI01144;M;750.0;;;;;;gid://shopify/Product/8775435845927;Pingente Pop De Prata Com Ouro Amarelo - M;1.0;1.0;0.0;PI01144
gid://shopify/ProductVariant/46965630304551;CL04666;Default Title;14500.0;;;;;;gid://shopify/Product/8775435911463;Colar Pura De Ouro 18K Com Ródio Negro E Esmeralda;0.0;1.0;0.0;CL04666
gid://shopify/ProductVariant/46965630337319;BR05029T;Default Title;2750.0;;;;;;gid://shopify/Product/8775435944231;Brinco Riviera De Prata Com Ouro Amarelo E Diamante;5.0;1.0;0.0;BR05029T
gid://shopify/ProductVariant/46965630927143;AN03611-10;10;21000.0;;;;;;gid://shopify/Product/8775436108071;Anel Rock Star De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;0.0;13.0;0.0;AN03611
gid://shopify/ProductVariant/46965631615271;BR06586T;Default Title;8900.0;;;;;;gid://shopify/Product/8775436239143;Brinco Rock Star De Ouro 18K Com Ródio Negro E Rubi E Diamante;1.0;1.0;0.0;BR06586T
gid://shopify/ProductVariant/46965631877415;AN01878-10;10;3700.0;;;;;;gid://shopify/Product/8775436402983;Anel Savage De Ouro Rosa 18K E Diamante;0.0;13.0;0.0;AN01878
gid://shopify/ProductVariant/46965632500007;AN03609-10;10;9400.0;;;;;;gid://shopify/Product/8775436468519;Anel Savage De Ouro Branco 18K E Diamante;0.0;13.0;0.0;AN03609
gid://shopify/ProductVariant/46965633024295;AN03610-10;10;8900.0;;;;;;gid://shopify/Product/8775436599591;Anel Savage De Ouro Branco 18K E Diamante;1.0;13.0;0.0;AN03610
gid://shopify/ProductVariant/46965633614119;BR01762;Default Title;1900.0;;;;;;gid://shopify/Product/8775436697895;Brinco Tlj De Ouro Rosa 18K E Diamante;5.0;1.0;0.0;BR01762
gid://shopify/ProductVariant/46965633843495;AN01723-10;10;9900.0;;;;;;gid://shopify/Product/8775436763431;Anel Universo De Ouro Amarelo 18K;65.0;13.0;0.0;AN01723
gid://shopify/ProductVariant/46965634564391;BR03068T;Default Title;22000.0;;;;;;gid://shopify/Product/8775436861735;Brinco Universo De Ouro Amarelo 18K;5.0;1.0;0.0;BR03068T
gid://shopify/ProductVariant/46965634924839;PI01504;Default Title;9900.0;;;;;;gid://shopify/Product/8775437058343;Piercing Voyeur De Ouro Branco 18K E Diamante;5.0;1.0;0.0;PI01504
gid://shopify/ProductVariant/46965896282407;AN03102-10;10;14000.0;;;;;;gid://shopify/Product/8775510360359;Anel Chain Lovers | Ouro 18K Com Ródio Negro, Esmeralda E Diamante;0.0;13.0;0.0;AN03102
gid://shopify/ProductVariant/46965896839463;BR05776T;Default Title;16000.0;;;;;;gid://shopify/Product/8775510491431;Piercing Chain Lovers De Ouro Branco 18K E Diamante;5.0;1.0;0.0;BR05776T
gid://shopify/ProductVariant/46965897199911;CL04282;Default Title;29600.0;;;;;;gid://shopify/Product/8775510622503;Colar Deco De Ouro Amarelo 18K E Diamante;0.0;1.0;0.0;CL04282
gid://shopify/ProductVariant/46965897265447;BR06643T;Default Title;14500.0;;;;;;gid://shopify/Product/8775510688039;Brinco Dolce Vita De Ouro Amarelo 18K E Coral Negro E Diamante;5.0;1.0;0.0;BR06643T
gid://shopify/ProductVariant/46965897462055;BR06653T;Default Title;47000.0;;;;;;gid://shopify/Product/8775510786343;Brinco Earcuff Eterna Rock De Ouro 18K Com Ródio Negro E Safira;0.0;1.0;0.0;BR06653T
gid://shopify/ProductVariant/46965897789735;CL01373;Default Title;5500.0;;;;;;gid://shopify/Product/8775510851879;Colar First Diamond De Ouro Amarelo 18K E Diamante;5.0;1.0;0.0;CL01373
gid://shopify/ProductVariant/46965897888039;CL04141;Default Title;156000.0;;;;;;gid://shopify/Product/8775510917415;Colar Life Style De Ouro 18K Com Ródio Negro E Diamante Negro E Diamante;1.0;1.0;0.0;CL04141
gid://shopify/ProductVariant/46965898182951;CL04175;Default Title;320000.0;;;;;;gid://shopify/Product/8775510982951;Colar Life Style De Ouro 18K Com Ródio Negro E Esmeralda E Diamante;0.0;1.0;0.0;CL04175
gid://shopify/ProductVariant/46965898281255;AN03113-10;10;28000.0;;;;;;gid://shopify/Product/8775511081255;Anel Mães 2013 De Ouro 18K Com Ródio Negro E Esmeralda E Diamante;1.0;13.0;0.0;AN03113
gid://shopify/ProductVariant/46965898969383;BR06611T;Default Title;37000.0;;;;;;gid://shopify/Product/8775511277863;Brinco Earcuff Mães 2013 De Ouro Amarelo 18K E Diamante Fancy;1.0;1.0;0.0;BR06611T
gid://shopify/ProductVariant/46965899460903;BR06612T;Default Title;35000.0;;;;;;gid://shopify/Product/8775511441703;Brinco Mães 2013 De Ouro Amarelo 18K E Diamante Fancy;0.0;1.0;0.0;BR06612T
gid://shopify/ProductVariant/46965899985191;AN03569-10;10;23000.0;;;;;;gid://shopify/Product/8775511605543;Anel Rock Star De Ouro Branco 18K E Rubilita E Diamante;0.0;13.0;0.0;AN03569
gid://shopify/ProductVariant/46965900509479;PU01916T;P;3100.0;;;;;;gid://shopify/Product/8775511736615;Pulseira Rock & Hot De Prata Com Ouro Amarelo - P;0.0;1.0;0.0;PU01916T
gid://shopify/ProductVariant/46965900837159;CL04259;P;6200.0;;;;;;gid://shopify/Product/8775511834919;Colar White Chain De Prata Com Ouro Branco - P;1.0;1.0;0.0;CL04259
gid://shopify/ProductVariant/46965936128295;BR06481T;Default Title;33000.0;;;;;;gid://shopify/Product/8775521403175;Brinco Eterna Rock De Ouro Branco 18K E Amestista E Diamante;0.0;1.0;0.0;BR06481T
gid://shopify/ProductVariant/46991984689447;;R$10,00;10.0;;;;;;gid://shopify/Product/8784170975527;Sem título 25deout._06:45;0.0;4.0;0.0;
gid://shopify/ProductVariant/47832747049255;PI01656;A;3800.0;;;;;;gid://shopify/Product/9049766560039;Pingente Você | Ouro Branco 18K com Ródio Negro e Diamantes - P;149.0;26.0;12.0;PI01656
gid://shopify/ProductVariant/47837079732519;PI01840;Default Title;2100.0;;;;;;gid://shopify/Product/9050792919335;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Rubi - P;7.0;1.0;3.0;PI01840
gid://shopify/ProductVariant/47837214769447;PI01841;Default Title;2100.0;;;;;;gid://shopify/Product/9050819166503;Coleção Você | Pingente De Ouro Branco 18K e Safira Azul - P;7.0;1.0;3.0;PI01841
gid://shopify/ProductVariant/47837350592807;PI01842;Default Title;2800.0;;;;;;gid://shopify/Product/9050837221671;Coleção Você | Pingente De Ouro Amarelo 18K e Esmeralda - P;9.0;1.0;3.0;PI01842
gid://shopify/ProductVariant/47837390602535;PI01843;Default Title;2900.0;;;;;;gid://shopify/Product/9050848887079;Coleção Você | Pingente De Ouro Amarelo 18K e Safira Amarela - M;6.0;1.0;3.0;PI01843
gid://shopify/ProductVariant/47837422911783;PI01844;Default Title;2900.0;;;;;;gid://shopify/Product/9050854228263;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira Vermelha - M;7.0;1.0;3.0;PI01844
gid://shopify/ProductVariant/47837456990503;PI01845;Default Title;2900.0;;;;;;gid://shopify/Product/9050859602215;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira Verde - M;8.0;1.0;3.0;PI01845
gid://shopify/ProductVariant/47837471637799;PI01846;Default Title;2900.0;;;;;;gid://shopify/Product/9050861338919;Coleção Você | Pingente De Ouro Amarelo 18K e Safira Lavanda - M;5.0;1.0;3.0;PI01846
gid://shopify/ProductVariant/47837520724263;PI01847;Default Title;2900.0;;;;;;gid://shopify/Product/9050868056359;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira - M;7.0;1.0;0.0;PI01847
gid://shopify/ProductVariant/47837560668455;PI01848;Default Title;2900.0;;;;;;gid://shopify/Product/9050873528615;Coleção Você | Pingente De Ouro Amarelo 18K e Safira Vermelha - M;6.0;1.0;3.0;PI01848
gid://shopify/ProductVariant/47837574070567;PI01849;Default Title;2900.0;;;;;;gid://shopify/Product/9050875265319;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira Rosa - M;8.0;1.0;3.0;PI01849
gid://shopify/ProductVariant/47837600973095;PI01850;Default Title;2100.0;;;;;;gid://shopify/Product/9050880999719;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira azul - P;8.0;1.0;3.0;PI01850
gid://shopify/ProductVariant/47837638132007;PI01851;Default Title;2800.0;;;;;;gid://shopify/Product/9050886111527;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Esmeralda - P;9.0;1.0;3.0;PI01851
gid://shopify/ProductVariant/47837716185383;PU02127T;M;2100.0;;;;;;gid://shopify/Product/9050896498983;Coleção Você | Pulseira de Ouro Branco 18K;22.0;2.0;4.0;PU02127T
gid://shopify/ProductVariant/47837731324199;PI01852;Default Title;2900.0;;;;;;gid://shopify/Product/9050897809703;Coleção Você | Pingente De Ouro Branco 18K com Ródio Negro e Safira Azul - M;6.0;1.0;3.0;PI01852
gid://shopify/ProductVariant/47837737779495;PU02131T;M;2100.0;;;;;;gid://shopify/Product/9050898268455;Coleção Você | Pulseira de Ouro Amarelo 18K;16.0;2.0;4.0;PU02131T
gid://shopify/ProductVariant/47837745938727;PI01853;Default Title;2900.0;;;;;;gid://shopify/Product/9050899087655;Coleção Você | Pingente De Ouro Branco 18K e Safira - M;7.0;1.0;3.0;PI01853
gid://shopify/ProductVariant/47837774414119;PU02137T;M;2100.0;;;;;;gid://shopify/Product/9050902266151;Coleção Você | Pulseira de Ouro Branco 18K e Ródio Negro;16.0;2.0;4.0;PU02137T
gid://shopify/ProductVariant/47837840900391;PI01856;Default Title;4500.0;;;;;;gid://shopify/Product/9050909671719;Pingente Você | Ouro Amarelo 18K e Esmeralda - M;6.0;1.0;3.0;PI01856
gid://shopify/ProductVariant/47837848076583;PI01626;Default Title;4900.0;;;;;;gid://shopify/Product/9050910458151;Piercing Você | Ouro Amarelo 18K e Diamante;0.0;1.0;2.0;PI01626
gid://shopify/ProductVariant/47837864591655;PI01857;Default Title;4500.0;;;;;;gid://shopify/Product/9050911965479;Pingente Você | Ouro Branco 18K com Ródio Negro e Esmeralda - P;8.0;1.0;3.0;PI01857
gid://shopify/ProductVariant/47838344741159;TO00007;Default Title;2400.0;;;;;;gid://shopify/Product/9051175289127;Coleção Você | Tornozeleira De Ouro Branco 18K - G;7.0;1.0;2.0;TO00007
gid://shopify/ProductVariant/47838376395047;TO00005;Default Title;2400.0;;;;;;gid://shopify/Product/9051193147687;Coleção Você | Tornozeleira De Ouro Amarelo 18K - G;6.0;1.0;2.0;TO00005
gid://shopify/ProductVariant/47838388584743;TO00012;Default Title;2400.0;;;;;;gid://shopify/Product/9051200684327;Coleção Você | Tornozeleira De Ouro Branco 18K com Ródio Negro - G;7.0;1.0;2.0;TO00012
gid://shopify/ProductVariant/47838515757351;PI01627;Default Title;6600.0;;;;;;gid://shopify/Product/9051268022567;Piercing Você | Ouro Amarelo 18K e Diamantes;5.0;1.0;2.0;PI01627
gid://shopify/ProductVariant/47846527205671;PI01546;A;3800.0;;;;;;gid://shopify/Product/9055124193575;Pingente Você | Ouro Branco 18K e Diamantes - P;164.0;26.0;30.0;PI01546
gid://shopify/ProductVariant/47846571082023;PI01520;A;3800.0;;;;;;gid://shopify/Product/9055138185511;Pingente Você | Ouro Amarelo 18K e Diamantes - P;158.0;26.0;16.0;PI01520
gid://shopify/ProductVariant/47846631899431;BR06679T;A;4200.0;;;;;;gid://shopify/Product/9055168299303;Brinco Você | Ouro Amarelo 18K e Diamantes - UNITÁRIO;7.0;26.0;10.0;BR06679T
gid://shopify/ProductVariant/47846779912487;PI01571;A;2800.0;;;;;;gid://shopify/Product/9055227642151;Pingente Você | Ouro Amarelo 18K e Diamante - P;172.0;26.0;32.0;PI01571
gid://shopify/ProductVariant/47846825263399;PI01597;A;2800.0;;;;;;gid://shopify/Product/9055237079335;Pingente Você | Ouro Branco 18K e Diamante - P;179.0;26.0;50.0;PI01597
gid://shopify/ProductVariant/47846904299815;PI01630;A;2800.0;;;;;;gid://shopify/Product/9055243960615;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - P;164.0;26.0;14.0;PI01630
gid://shopify/ProductVariant/47846929629479;CO01326;Default Title;4400.0;;;;;;gid://shopify/Product/9055248515367;Corrente Você | De Ouro Branco 18K 70cm;12.0;1.0;3.0;CO01326
gid://shopify/ProductVariant/47846935363879;CO01335;Default Title;4400.0;;;;;;gid://shopify/Product/9055250186535;Corrente Você | De Ouro Amarelo 18K 70cm;13.0;1.0;3.0;CO01335
gid://shopify/ProductVariant/47846948307239;CO01336;Default Title;4400.0;;;;;;gid://shopify/Product/9055252644135;Corrente Clássico De Ouro Branco 18K com Ródio Negro 70cm;9.0;1.0;0.0;CO01336
gid://shopify/ProductVariant/47847258095911;PI01628;Default Title;2900.0;;;;;;gid://shopify/Product/9055318933799;Coleção Você | Pingente De Ouro Amarelo 18K e Safira Rosa - M;7.0;1.0;2.0;PI01628
gid://shopify/ProductVariant/47847272284455;PI01629;Default Title;2100.0;;;;;;gid://shopify/Product/9055321948455;Coleção Você | Pingente De Ouro Amarelo 18K e Rubi - P;6.0;1.0;0.0;PI01629
gid://shopify/ProductVariant/47855879848231;TO00002;Default Title;2400.0;;;;;;gid://shopify/Product/9057482637607;Coleção Você | Tornozeleira De Ouro Amarelo 18K - M;8.0;1.0;2.0;TO00002
gid://shopify/ProductVariant/47855911600423;TO00003;Default Title;2400.0;;;;;;gid://shopify/Product/9057493844263;Coleção Você | Tornozeleira De Ouro Branco 18K - M;9.0;1.0;0.0;TO00003
gid://shopify/ProductVariant/47855918219559;TO00011;Default Title;2400.0;;;;;;gid://shopify/Product/9057495089447;Coleção Você | Tornozeleira De Ouro Branco 18K com Ródio Negro - M;7.0;1.0;2.0;TO00011
gid://shopify/ProductVariant/47863784341799;BR06819T;A;3200.0;;;;;;gid://shopify/Product/9059678290215;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamante - UNITÁRIO;142.0;26.0;14.0;BR06819T
gid://shopify/ProductVariant/47863821992231;BR06760T;A;3200.0;;;;;;gid://shopify/Product/9059682648359;Brinco Você | Ouro Branco 18K e Diamante - UNITÁRIO;157.0;26.0;18.0;BR06760T
gid://shopify/ProductVariant/47863912497447;BR06734T;A;3200.0;;;;;;gid://shopify/Product/9059693887783;Brinco Você | Ouro Amarelo 18K e Diamante - UNITÁRIO;156.0;26.0;24.0;BR06734T
gid://shopify/ProductVariant/47863934255399;BR06707T;A;4200.0;;;;;;gid://shopify/Product/9059695558951;Brinco Você | Ouro Branco 18K e Diamantes - UNITÁRIO;16.0;26.0;14.0;BR06707T
gid://shopify/ProductVariant/47864051794215;BR06792T;A;4200.0;;;;;;gid://shopify/Product/9059714760999;Brinco Você | Ouro Branco 18K com Ródio Negro e Diamantes - UNITÁRIO;11.0;26.0;10.0;BR06792T
gid://shopify/ProductVariant/48008695021863;PI01788;A;6900.0;;;;;;gid://shopify/Product/9113340248359;Pingente Você | Ouro Branco 18K e Diamantes - M;169.0;26.0;14.0;PI01788
gid://shopify/ProductVariant/48009159868711;PI01736;A;3900.0;;;;;;gid://shopify/Product/9113437045031;Pingente Você | Ouro Branco 18K Com Ródio Negro e Diamante - M;155.0;26.0;10.0;PI01736
gid://shopify/ProductVariant/48009293922599;PI01762;A;6900.0;;;;;;gid://shopify/Product/9113465454887;Pingente Você | Ouro Amarelo 18K e Diamantes - M;169.0;26.0;14.0;PI01762
gid://shopify/ProductVariant/48009696084263;PI01684;A;3900.0;;;;;;gid://shopify/Product/9113554616615;Pingente Você | Ouro Amarelo 18K e Diamante - M;155.0;26.0;10.0;PI01684
gid://shopify/ProductVariant/48009807495463;PI01710;A;3900.0;;;;;;gid://shopify/Product/9113572671783;Pingente Você | Ouro Branco 18K e Diamante - M;158.0;26.0;14.0;PI01710
gid://shopify/ProductVariant/48009909174567;PI01814;A;6900.0;;;;;;gid://shopify/Product/9113592267047;Pingente Você | Ouro Branco 18K com Ródio Negro e Diamantes - M;141.0;26.0;12.0;PI01814
gid://shopify/ProductVariant/48016751034663;PI01624;Default Title;6600.0;;;;;;gid://shopify/Product/9118696931623;Piercing Você | Ouro Branco 18K e Diamantes;7.0;1.0;3.0;PI01624
gid://shopify/ProductVariant/48016758702375;PI01683;Default Title;6600.0;;;;;;gid://shopify/Product/9118700863783;Piercing Você | Ouro Branco 18K com Ródio Negro e Diamantes;8.0;1.0;3.0;PI01683
gid://shopify/ProductVariant/48017035002151;PI01623;Default Title;4900.0;;;;;;gid://shopify/Product/9118791958823;Piercing Você | Ouro Branco 18K e Diamante;3.0;1.0;2.0;PI01623
