id;sku;title;price;compareAtPrice;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355641073959;CL04631;Default Title;8700.0;8700.0;gid://shopify/Product/8577854800167;Colar Maxi MARE | Prata com Ouro Amarelo 18K;5;1;3;CL04631
gid://shopify/ProductVariant/46355645202727;PI01495;Default Title;980.0;980.0;gid://shopify/Product/8577855422759;Piercing Mare | Prata com Ouro Amarelo 18K;12;1;3;PI01495
gid://shopify/ProductVariant/46355669713191;PI01496;Default Title;1300.0;1300.0;gid://shopify/Product/8577858339111;Piercing Mare | Prata com Ouro Amarelo 18K e Pérolas;9;1;5;PI01496
gid://shopify/ProductVariant/46356154351911;CL04314;Default Title;3500.0;3500.0;gid://shopify/Product/8577922466087;Colar JV MAN II De Prata Com Ródio Negro;6;1;2;CL04314
gid://shopify/ProductVariant/46356154614055;PI01321;Default Title;1800.0;1800.0;gid://shopify/Product/8577922662695;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;7;1;2;PI01321
gid://shopify/ProductVariant/46356154712359;PI01330;Default Title;3200.0;3200.0;gid://shopify/Product/8577922728231;Pingente JV MAN II De Prata Com Ródio Negro E Diamante Negro;5;1;2;PI01330
gid://shopify/ProductVariant/46356157727015;PI01320;Default Title;1980.0;1980.0;gid://shopify/Product/8577922957607;Pingente JV MAN II De Prata Com Ródio Negro E Esmeralda;6;1;2;PI01320
gid://shopify/ProductVariant/46356159562023;PI01315;Default Title;950.0;950.0;gid://shopify/Product/8577923219751;Pingente JV MAN II De Prata Com Ródio Negro E Ágata;5;1;2;PI01315
gid://shopify/ProductVariant/46356161265959;PI01318;Default Title;950.0;950.0;gid://shopify/Product/8577923416359;Pingente JV MAN II De Prata Com Ródio Negro E Olho De Tigre;8;1;2;PI01318
gid://shopify/ProductVariant/46356164804903;PI01331;Default Title;950.0;950.0;gid://shopify/Product/8577923907879;Pingente JV MAN II De Prata Com Ródio Negro;7;1;3;PI01331
gid://shopify/ProductVariant/46356188561703;PU01873T;P;2900.0;2900.0;gid://shopify/Product/8577927676199;Pulseira JV MAN II De Prata Com Ouro Branco;9;2;2;PU01873T
gid://shopify/ProductVariant/46356211204391;PU01858T;P;1590.0;1590.0;gid://shopify/Product/8577931280679;Pulseira JV MAN II De Prata Com Ouro Branco;32;4;2;PU01858T
gid://shopify/ProductVariant/46356295876903;PU01904T;P;1590.0;1590.0;gid://shopify/Product/8577942192423;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;22;4;1;PU01904T
gid://shopify/ProductVariant/46356299809063;PU01885T;P;2700.0;2700.0;gid://shopify/Product/8577943175463;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;24;4;1;PU01885T
gid://shopify/ProductVariant/46356305084711;PU01892T;P;2900.0;2900.0;gid://shopify/Product/8577943961895;Pulseira JV MAN II De Prata Com Ródio Negro Fosco;7;1;1;PU01892T
gid://shopify/ProductVariant/46356306788647;PU01893T;P;2900.0;2900.0;gid://shopify/Product/8577944191271;Pulseira JV MAN II De Prata Com Ouro Branco Fosco;5;1;1;PU01893T
gid://shopify/ProductVariant/46356739948839;BR06212T;Default Title;1600.0;1600.0;gid://shopify/Product/8577997570343;Brinco Rock Chain De Prata Com Ouro Amarelo;22;1;5;BR06212T
gid://shopify/ProductVariant/46356741456167;BR06209T;Default Title;2100.0;2100.0;gid://shopify/Product/8577997734183;Brinco Rock Chain De Prata Com Ouro Amarelo;17;1;5;BR06209T
gid://shopify/ProductVariant/46356780319015;BR06207T;Default Title;3200.0;3200.0;gid://shopify/Product/8578001436967;Brinco Rock Chain De Prata Com Ouro Amarelo;30;1;5;BR06207T
gid://shopify/ProductVariant/46356781859111;CL04525;Default Title;8900.0;8900.0;gid://shopify/Product/8578001633575;Colar Rock Chain De Prata Com Ouro Amarelo;19;1;4;CL04525
gid://shopify/ProductVariant/46356783464743;PI01383;Default Title;1100.0;1100.0;gid://shopify/Product/8578001797415;Piercing Rock Chain De Prata Com Ouro Amarelo;7;1;3;PI01383
gid://shopify/ProductVariant/46356804993319;PI01380;Default Title;450.0;450.0;gid://shopify/Product/8578005106983;Pingente Rock Chain De Prata Com Ouro Amarelo;13;1;4;PI01380
