id;sku;__parentId;product_id;product_title;totalVariants;inventoryItem_id;variant.id;variant.sku;variant.title;location_id;location_name;Qty;sku_2
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386577072423;BR06388T;gid://shopify/ProductVariant/46335121588519;gid://shopify/Product/8573495968039;Brinco Celebrate De Ouro Amarelo 18K E Esmeralda;1;gid://shopify/InventoryItem/48386577072423;gid://shopify/ProductVariant/46335121588519;BR06388T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR06388T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386577072423;BR06388T;gid://shopify/ProductVariant/46335121588519;gid://shopify/Product/8573495968039;Brinco Celebrate De Ouro Amarelo 18K E Esmeralda;1;gid://shopify/InventoryItem/48386577072423;gid://shopify/ProductVariant/46335121588519;BR06388T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR06388T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386580906279;PI01465;gid://shopify/ProductVariant/46335125422375;gid://shopify/Product/8573496361255;Pingente Celebrate De Ouro Amarelo 18K E Esmeralda;1;gid://shopify/InventoryItem/48386580906279;gid://shopify/ProductVariant/46335125422375;PI01465;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;PI01465
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386580906279;PI01465;gid://shopify/ProductVariant/46335125422375;gid://shopify/Product/8573496361255;Pingente Celebrate De Ouro Amarelo 18K E Esmeralda;1;gid://shopify/InventoryItem/48386580906279;gid://shopify/ProductVariant/46335125422375;PI01465;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;PI01465
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386682192167;BR05398T;gid://shopify/ProductVariant/46335226708263;gid://shopify/Product/8573505634599;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386682192167;gid://shopify/ProductVariant/46335226708263;BR05398T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05398T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386682192167;BR05398T;gid://shopify/ProductVariant/46335226708263;gid://shopify/Product/8573505634599;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386682192167;gid://shopify/ProductVariant/46335226708263;BR05398T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05398T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386684846375;BR05400T;gid://shopify/ProductVariant/46335229755687;gid://shopify/Product/8573505896743;Brinco Chain De Prata Com Ouro Amarelo - G;1;gid://shopify/InventoryItem/48386684846375;gid://shopify/ProductVariant/46335229755687;BR05400T;G;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05400T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386684846375;BR05400T;gid://shopify/ProductVariant/46335229755687;gid://shopify/Product/8573505896743;Brinco Chain De Prata Com Ouro Amarelo - G;1;gid://shopify/InventoryItem/48386684846375;gid://shopify/ProductVariant/46335229755687;BR05400T;G;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05400T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386688188711;BR05404T;gid://shopify/ProductVariant/46335232704807;gid://shopify/Product/8573506093351;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386688188711;gid://shopify/ProductVariant/46335232704807;BR05404T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05404T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386688188711;BR05404T;gid://shopify/ProductVariant/46335232704807;gid://shopify/Product/8573506093351;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386688188711;gid://shopify/ProductVariant/46335232704807;BR05404T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05404T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386690875687;BR05407T;gid://shopify/ProductVariant/46335235391783;gid://shopify/Product/8573506322727;Brinco Ear Cuff Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386690875687;gid://shopify/ProductVariant/46335235391783;BR05407T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05407T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386690875687;BR05407T;gid://shopify/ProductVariant/46335235391783;gid://shopify/Product/8573506322727;Brinco Ear Cuff Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386690875687;gid://shopify/ProductVariant/46335235391783;BR05407T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05407T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386693169447;BR05411T;gid://shopify/ProductVariant/46335237685543;gid://shopify/Product/8573506486567;Brinco Chain De Prata Com Ouro Amarelo - P;1;gid://shopify/InventoryItem/48386693169447;gid://shopify/ProductVariant/46335237685543;BR05411T;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05411T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386693169447;BR05411T;gid://shopify/ProductVariant/46335237685543;gid://shopify/Product/8573506486567;Brinco Chain De Prata Com Ouro Amarelo - P;1;gid://shopify/InventoryItem/48386693169447;gid://shopify/ProductVariant/46335237685543;BR05411T;P;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05411T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386694775079;BR05602T;gid://shopify/ProductVariant/46335239291175;gid://shopify/Product/8573506617639;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386694775079;gid://shopify/ProductVariant/46335239291175;BR05602T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05602T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386694775079;BR05602T;gid://shopify/ProductVariant/46335239291175;gid://shopify/Product/8573506617639;Brinco Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386694775079;gid://shopify/ProductVariant/46335239291175;BR05602T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05602T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386695856423;BR05399T;gid://shopify/ProductVariant/46335240372519;gid://shopify/Product/8573506715943;Brinco Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386695856423;gid://shopify/ProductVariant/46335240372519;BR05399T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05399T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386695856423;BR05399T;gid://shopify/ProductVariant/46335240372519;gid://shopify/Product/8573506715943;Brinco Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386695856423;gid://shopify/ProductVariant/46335240372519;BR05399T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05399T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386697003303;BR05405T;gid://shopify/ProductVariant/46335241519399;gid://shopify/Product/8573506879783;Brinco Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386697003303;gid://shopify/ProductVariant/46335241519399;BR05405T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05405T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386697003303;BR05405T;gid://shopify/ProductVariant/46335241519399;gid://shopify/Product/8573506879783;Brinco Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386697003303;gid://shopify/ProductVariant/46335241519399;BR05405T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05405T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386698117415;BR05408T;gid://shopify/ProductVariant/46335242633511;gid://shopify/Product/8573506978087;Brinco Ear Cuff Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386698117415;gid://shopify/ProductVariant/46335242633511;BR05408T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05408T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386698117415;BR05408T;gid://shopify/ProductVariant/46335242633511;gid://shopify/Product/8573506978087;Brinco Ear Cuff Chain De Prata Com Ródio Negro;1;gid://shopify/InventoryItem/48386698117415;gid://shopify/ProductVariant/46335242633511;BR05408T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05408T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386700575015;BR05412T;gid://shopify/ProductVariant/46335245091111;gid://shopify/Product/8573507240231;Brinco Chain De Prata Com Ródio Negro - P;1;gid://shopify/InventoryItem/48386700575015;gid://shopify/ProductVariant/46335245091111;BR05412T;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05412T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386700575015;BR05412T;gid://shopify/ProductVariant/46335245091111;gid://shopify/Product/8573507240231;Brinco Chain De Prata Com Ródio Negro - P;1;gid://shopify/InventoryItem/48386700575015;gid://shopify/ProductVariant/46335245091111;BR05412T;P;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05412T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386702836007;CL04178;gid://shopify/ProductVariant/46335247352103;gid://shopify/Product/8573507469607;Colar Chain De Prata Com Ouro Amarelo - P;1;gid://shopify/InventoryItem/48386702836007;gid://shopify/ProductVariant/46335247352103;CL04178;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;CL04178
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386702836007;CL04178;gid://shopify/ProductVariant/46335247352103;gid://shopify/Product/8573507469607;Colar Chain De Prata Com Ouro Amarelo - P;1;gid://shopify/InventoryItem/48386702836007;gid://shopify/ProductVariant/46335247352103;CL04178;P;gid://shopify/Location/88734335271;Encomenda - Prata;5;CL04178
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386707128615;CL04182;gid://shopify/ProductVariant/46335251644711;gid://shopify/Product/8573507830055;Colar Chain De Prata Com Ouro Amarelo - G;1;gid://shopify/InventoryItem/48386707128615;gid://shopify/ProductVariant/46335251644711;CL04182;G;gid://shopify/Location/88734269735;Encomenda - Ouro;0;CL04182
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386707128615;CL04182;gid://shopify/ProductVariant/46335251644711;gid://shopify/Product/8573507830055;Colar Chain De Prata Com Ouro Amarelo - G;1;gid://shopify/InventoryItem/48386707128615;gid://shopify/ProductVariant/46335251644711;CL04182;G;gid://shopify/Location/88734335271;Encomenda - Prata;5;CL04182
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386711388455;CL04179;gid://shopify/ProductVariant/46335255904551;gid://shopify/Product/8573508124967;Colar Chain De Prata Com Ródio Negro - P;1;gid://shopify/InventoryItem/48386711388455;gid://shopify/ProductVariant/46335255904551;CL04179;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;CL04179
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386711388455;CL04179;gid://shopify/ProductVariant/46335255904551;gid://shopify/Product/8573508124967;Colar Chain De Prata Com Ródio Negro - P;1;gid://shopify/InventoryItem/48386711388455;gid://shopify/ProductVariant/46335255904551;CL04179;P;gid://shopify/Location/88734335271;Encomenda - Prata;0;CL04179
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386715681063;BR05606T;gid://shopify/ProductVariant/46335260197159;gid://shopify/Product/8573508452647;Piercing Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386715681063;gid://shopify/ProductVariant/46335260197159;BR05606T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;0;BR05606T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386715681063;BR05606T;gid://shopify/ProductVariant/46335260197159;gid://shopify/Product/8573508452647;Piercing Chain De Prata Com Ouro Amarelo;1;gid://shopify/InventoryItem/48386715681063;gid://shopify/ProductVariant/46335260197159;BR05606T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;5;BR05606T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386718892327;PU01791T;gid://shopify/ProductVariant/46335263408423;gid://shopify/Product/8573508714791;Pulseira Chain De Prata Com Ouro Amarelo - Elo P;3;gid://shopify/InventoryItem/48386718892327;gid://shopify/ProductVariant/46335263408423;PU01791T;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;PU01791T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386718892327;PU01791T;gid://shopify/ProductVariant/46335263408423;gid://shopify/Product/8573508714791;Pulseira Chain De Prata Com Ouro Amarelo - Elo P;3;gid://shopify/InventoryItem/48386718892327;gid://shopify/ProductVariant/46335263408423;PU01791T;P;gid://shopify/Location/88734335271;Encomenda - Prata;5;PU01791T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386729804071;PU01805T;gid://shopify/ProductVariant/46335274320167;gid://shopify/Product/8573509730599;Pulseira Chain De Prata Com Ouro Amarelo - Elo G;1;gid://shopify/InventoryItem/48386729804071;gid://shopify/ProductVariant/46335274320167;PU01805T;G;gid://shopify/Location/88734269735;Encomenda - Ouro;0;PU01805T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386729804071;PU01805T;gid://shopify/ProductVariant/46335274320167;gid://shopify/Product/8573509730599;Pulseira Chain De Prata Com Ouro Amarelo - Elo G;1;gid://shopify/InventoryItem/48386729804071;gid://shopify/ProductVariant/46335274320167;PU01805T;G;gid://shopify/Location/88734335271;Encomenda - Prata;5;PU01805T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386733146407;PU01792T;gid://shopify/ProductVariant/46335277662503;gid://shopify/Product/8573509992743;Pulseira Chain De Prata Com Ródio Negro - Elo P;3;gid://shopify/InventoryItem/48386733146407;gid://shopify/ProductVariant/46335277662503;PU01792T;P;gid://shopify/Location/88734269735;Encomenda - Ouro;0;PU01792T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386733146407;PU01792T;gid://shopify/ProductVariant/46335277662503;gid://shopify/Product/8573509992743;Pulseira Chain De Prata Com Ródio Negro - Elo P;3;gid://shopify/InventoryItem/48386733146407;gid://shopify/ProductVariant/46335277662503;PU01792T;P;gid://shopify/Location/88734335271;Encomenda - Prata;0;PU01792T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48386745467175;PU01806T;gid://shopify/ProductVariant/46335289983271;gid://shopify/Product/8573510975783;Pulseira Chain De Prata Com Ródio Negro - Elo G;1;gid://shopify/InventoryItem/48386745467175;gid://shopify/ProductVariant/46335289983271;PU01806T;G;gid://shopify/Location/88734269735;Encomenda - Ouro;0;PU01806T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48386745467175;PU01806T;gid://shopify/ProductVariant/46335289983271;gid://shopify/Product/8573510975783;Pulseira Chain De Prata Com Ródio Negro - Elo G;1;gid://shopify/InventoryItem/48386745467175;gid://shopify/ProductVariant/46335289983271;PU01806T;G;gid://shopify/Location/88734335271;Encomenda - Prata;0;PU01806T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48387537699111;BR05581T;gid://shopify/ProductVariant/46336082936103;gid://shopify/Product/8573576708391;Piercing Chain Lovers De Ouro Branco 18K Com Ródio Negro E Diamante;1;gid://shopify/InventoryItem/48387537699111;gid://shopify/ProductVariant/46336082936103;BR05581T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;5;BR05581T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48387537699111;BR05581T;gid://shopify/ProductVariant/46336082936103;gid://shopify/Product/8573576708391;Piercing Chain Lovers De Ouro Branco 18K Com Ródio Negro E Diamante;1;gid://shopify/InventoryItem/48387537699111;gid://shopify/ProductVariant/46336082936103;BR05581T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05581T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48387540910375;BR05603T;gid://shopify/ProductVariant/46336085983527;gid://shopify/Product/8573576937767;Brinco Chain Lovers De Ouro Branco 18K Com Ródio Negro E Diamante;1;gid://shopify/InventoryItem/48387540910375;gid://shopify/ProductVariant/46336085983527;BR05603T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;5;BR05603T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48387540910375;BR05603T;gid://shopify/ProductVariant/46336085983527;gid://shopify/Product/8573576937767;Brinco Chain Lovers De Ouro Branco 18K Com Ródio Negro E Diamante;1;gid://shopify/InventoryItem/48387540910375;gid://shopify/ProductVariant/46336085983527;BR05603T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05603T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48387544023335;BR05580T;gid://shopify/ProductVariant/46336089096487;gid://shopify/Product/8573577265447;Piercing Chain Lovers De Ouro Branco 18K E Diamante;1;gid://shopify/InventoryItem/48387544023335;gid://shopify/ProductVariant/46336089096487;BR05580T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;5;BR05580T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48387544023335;BR05580T;gid://shopify/ProductVariant/46336089096487;gid://shopify/Product/8573577265447;Piercing Chain Lovers De Ouro Branco 18K E Diamante;1;gid://shopify/InventoryItem/48387544023335;gid://shopify/ProductVariant/46336089096487;BR05580T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05580T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48387548315943;BR05604T;gid://shopify/ProductVariant/46336093389095;gid://shopify/Product/8573577593127;Brinco Chain Lovers De Ouro Branco 18K E Diamante;1;gid://shopify/InventoryItem/48387548315943;gid://shopify/ProductVariant/46336093389095;BR05604T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;5;BR05604T
gid://shopify/InventoryLevel/125625663783?inventory_item_id=48387548315943;BR05604T;gid://shopify/ProductVariant/46336093389095;gid://shopify/Product/8573577593127;Brinco Chain Lovers De Ouro Branco 18K E Diamante;1;gid://shopify/InventoryItem/48387548315943;gid://shopify/ProductVariant/46336093389095;BR05604T;Default Title;gid://shopify/Location/88734335271;Encomenda - Prata;0;BR05604T
gid://shopify/InventoryLevel/125625598247?inventory_item_id=48387551559975;BR05777T;gid://shopify/ProductVariant/46336096796967;gid://shopify/Product/8573577920807;Piercing Chain Lovers De Ouro Branco 18K Com Ródio Negro E Diamante;1;gid://shopify/InventoryItem/48387551559975;gid://shopify/ProductVariant/46336096796967;BR05777T;Default Title;gid://shopify/Location/88734269735;Encomenda - Ouro;5;BR05777T
