id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount;sku_2
gid://shopify/ProductVariant/46355371950375;BR04381T;Default Title;1950.0;1950.0;6;gid://shopify/Product/8577722679591;Brinco Orquidea De Prata Com Ródio Negro E Diamante;6.0;1.0;2;BR04381T
gid://shopify/ProductVariant/46355372081447;BR04384T;Default Title;3800.0;3800.0;6;gid://shopify/Product/8577722777895;Brinco Orquidea De Prata Com Ródio Negro E Diamante;6.0;1.0;2;BR04384T
gid://shopify/ProductVariant/46355373031719;PU01661T;M;4850.0;4850.0;5;gid://shopify/Product/8577723072807;Pulseira Orquidea De Prata Com Ouro Rosa E Diamante;17.0;3.0;2;PU01661T
gid://shopify/ProductVariant/46355391807783;BR05443T;Default Title;1900.0;1700.0;6;gid://shopify/Product/8577728413991;Brinco Piscine De Ouro Amarelo 18K - Unitário;6.0;1.0;2;BR05443T
gid://shopify/ProductVariant/46355392069927;BR05444T;Default Title;2500.0;1800.0;6;gid://shopify/Product/8577728512295;Brinco Piscine De Ouro Amarelo 18K - Unitário;6.0;1.0;2;BR05444T
gid://shopify/ProductVariant/46355392168231;BR05449T;Default Title;6500.0;4500.0;7;gid://shopify/Product/8577728643367;Brinco Ear Cuff Piscine | Ouro Branco 18K Com Ródio Negro E Diamantes;7.0;1.0;2;BR05449T
gid://shopify/ProductVariant/46355392495911;BR05451T;Default Title;2900.0;2200.0;6;gid://shopify/Product/8577728905511;Brinco Piscine De Ouro Branco 18K Com Ródio Negro E Diamante - Unitário;6.0;1.0;2;BR05451T
gid://shopify/ProductVariant/46355393970471;BR05448T;Default Title;7900.0;5400.0;7;gid://shopify/Product/8577729200423;Brinco Ear Cuff Piscine | Ouro Branco 18K E Diamantes;7.0;1.0;2;BR05448T
gid://shopify/ProductVariant/46355394134311;BR05450T;Default Title;2450.0;3500.0;8;gid://shopify/Product/8577729364263;Brinco Piscine De Ouro Branco 18K E Diamante - Unitário;8.0;1.0;2;BR05450T
gid://shopify/ProductVariant/46355394232615;BR05452T;Default Title;3500.0;2700.0;7;gid://shopify/Product/8577729462567;Brinco Piscine De Ouro Branco 18K E Diamante - Unitário;7.0;1.0;2;BR05452T
gid://shopify/ProductVariant/46355394429223;CL04197;Default Title;7900.0;5900.0;7;gid://shopify/Product/8577729659175;Colar Piscine De Ouro Amarelo 18K;7.0;1.0;2;CL04197
gid://shopify/ProductVariant/46355394920743;PU01808T;Default Title;2500.0;1700.0;6;gid://shopify/Product/8577730150695;Pulseira Piscine De Ouro Amarelo 18K;6.0;1.0;3;PU01808T
gid://shopify/ProductVariant/46355414450471;BR03453T;Default Title;7500.0;3800.0;7;gid://shopify/Product/8577738015015;Brinco Tlj De Ouro Amarelo 18K E Diamante;7.0;1.0;1;BR03453T
gid://shopify/ProductVariant/46355414614311;BR02140T;Default Title;7500.0;3800.0;7;gid://shopify/Product/8577738178855;Brinco Tlj De Ouro Branco 18K E Diamante;7.0;1.0;2;BR02140T
gid://shopify/ProductVariant/46355414712615;BR01992T;Default Title;7500.0;3800.0;6;gid://shopify/Product/8577738277159;Brinco Tlj De Ouro Rosa 18K E Diamante;6.0;1.0;1;BR01992T
gid://shopify/ProductVariant/46355414941991;CL01040;Default Title;6500.0;4200.0;7;gid://shopify/Product/8577738506535;Colar Tlj De Ouro Amarelo 18K E Diamante;7.0;1.0;3;CL01040
