id;sku;title;price;compareAtPrice;inventoryQuantity;product_id;title.1;totalInventory;totalVariants;mediaCount.count;sku_2;variant.sku;variant.id;encomenda ouro;encomenda prata;Encomendavel;Em estoque
gid://shopify/ProductVariant/46336269353255;PU01278T;Default Title;2900.0;1650.0;7;gid://shopify/Product/8573594763559;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Diamante Negro;7;1;3;PU01278T;PU01278T;gid://shopify/ProductVariant/46336269353255;5.0;0.0;True;True
gid://shopify/ProductVariant/46336269386023;PU01293T;Default Title;25500.0;21800.0;5;gid://shopify/Product/8573594796327;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Rubi;5;1;2;PU01293T;PU01293T;gid://shopify/ProductVariant/46336269386023;5.0;0.0;True;False
gid://shopify/ProductVariant/46336269943079;PU01314T;Default Title;2900.0;1850.0;6;gid://shopify/Product/8573594861863;Pulseira Clássico De Ouro Branco 18K Com Ródio Negro E Safira;6;1;3;PU01314T;PU01314T;gid://shopify/ProductVariant/46336269943079;5.0;0.0;True;True
gid://shopify/ProductVariant/46336270631207;PU01081T;Default Title;2900.0;1850.0;6;gid://shopify/Product/8573595091239;Pulseira Clássico De Ouro Branco 18K E Safira;6;1;3;PU01081T;PU01081T;gid://shopify/ProductVariant/46336270631207;5.0;0.0;True;True
gid://shopify/ProductVariant/46336272269607;PU01422T;Default Title;2500.0;1500.0;5;gid://shopify/Product/8573595222311;Pulseira Clássico De Ouro Branco 18K E Safira;5;1;2;PU01422T;PU01422T;gid://shopify/ProductVariant/46336272269607;5.0;0.0;True;False
gid://shopify/ProductVariant/46336274202919;PU01074T;Default Title;2900.0;1850.0;7;gid://shopify/Product/8573595418919;Pulseira Clássico De Ouro Rosa 18K E Safira;7;1;3;PU01074T;PU01074T;gid://shopify/ProductVariant/46336274202919;5.0;0.0;True;True
gid://shopify/ProductVariant/46336276201767;PU01552T;Default Title;2900.0;1500.0;5;gid://shopify/Product/8573595549991;Pulseira Clássico De Ouro Rosa 18K E Safira;5;1;2;PU01552T;PU01552T;gid://shopify/ProductVariant/46336276201767;5.0;0.0;True;False
gid://shopify/ProductVariant/46336295665959;BR04856T;Default Title;1900.0;1100.0;7;gid://shopify/Product/8573597548839;Brinco Especial | Ouro Amarelo 18K E Esmeralda;7;1;2;BR04856T;BR04856T;gid://shopify/ProductVariant/46336295665959;5.0;0.0;True;True
gid://shopify/ProductVariant/46336296485159;BR04857T;Default Title;3500.0;1600.0;5;gid://shopify/Product/8573597647143;Brinco Especial De Ouro Amarelo 18K E Esmeralda;5;1;2;BR04857T;BR04857T;gid://shopify/ProductVariant/46336296485159;5.0;0.0;True;False
gid://shopify/ProductVariant/46336297926951;BR05616T;Default Title;1900.0;1100.0;5;gid://shopify/Product/8573597810983;Brinco Especial De Ouro Branco 18K Com Ródio Negro E Esmeralda;5;1;2;BR05616T;BR05616T;gid://shopify/ProductVariant/46336297926951;5.0;0.0;True;False
gid://shopify/ProductVariant/46336299598119;BR05879T;Default Title;23900.0;23900.0;0;gid://shopify/Product/8573598007591;Brinco Especial De Ouro Branco 18K Com Ródio Negro E Safira;0;1;1;BR05879T;BR05879T;gid://shopify/ProductVariant/46336299598119;0.0;0.0;False;False
gid://shopify/ProductVariant/46336304644391;BR04220T;Default Title;2900.0;2200.0;5;gid://shopify/Product/8573598564647;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;1;BR04220T;BR04220T;gid://shopify/ProductVariant/46336304644391;5.0;0.0;True;False
gid://shopify/ProductVariant/46336306708775;BR04221T;Default Title;5900.0;5200.0;5;gid://shopify/Product/8573598794023;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;1;BR04221T;BR04221T;gid://shopify/ProductVariant/46336306708775;5.0;0.0;True;False
gid://shopify/ProductVariant/46336308347175;BR04223T;Default Title;14500.0;12400.0;5;gid://shopify/Product/8573598957863;Brinco Especial De Ouro Branco 18K E Diamante Negro;5;1;0;BR04223T;BR04223T;gid://shopify/ProductVariant/46336308347175;5.0;0.0;True;False
gid://shopify/ProductVariant/46336311230759;BR06298T;Default Title;4500.0;3700.0;0;gid://shopify/Product/8573599351079;Brinco Especial De Ouro Branco 18K E Diamante Negro;0;1;0;BR06298T;BR06298T;gid://shopify/ProductVariant/46336311230759;0.0;0.0;False;False
gid://shopify/ProductVariant/46336405405991;BR05881T;Default Title;4700.0;4700.0;0;gid://shopify/Product/8573608624423;Brinco Especial De Ouro Amarelo 18K E Diamante Fancy;0;1;2;BR05881T;BR05881T;gid://shopify/ProductVariant/46336405405991;0.0;0.0;False;False
gid://shopify/ProductVariant/46336405995815;BR03449T;Default Title;2900.0;2000.0;6;gid://shopify/Product/8573608722727;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6;1;3;BR03449T;BR03449T;gid://shopify/ProductVariant/46336405995815;5.0;0.0;True;True
gid://shopify/ProductVariant/46336406126887;BR05301T;Default Title;1900.0;1400.0;5;gid://shopify/Product/8573608788263;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR05301T;BR05301T;gid://shopify/ProductVariant/46336406126887;5.0;0.0;True;False
gid://shopify/ProductVariant/46336406159655;BR06039T;Default Title;6900.0;5900.0;6;gid://shopify/Product/8573608821031;Brinco Especial De Ouro Branco 18K E Diamante Solitário;6;1;3;BR06039T;BR06039T;gid://shopify/ProductVariant/46336406159655;5.0;0.0;True;True
gid://shopify/ProductVariant/46336406225191;BR06040T;Default Title;8900.0;;5;gid://shopify/Product/8573608853799;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06040T;BR06040T;gid://shopify/ProductVariant/46336406225191;5.0;0.0;True;False
gid://shopify/ProductVariant/46336406257959;BR06041T;Default Title;12500.0;10500.0;5;gid://shopify/Product/8573608886567;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06041T;BR06041T;gid://shopify/ProductVariant/46336406257959;5.0;0.0;True;False
gid://shopify/ProductVariant/46336406847783;BR06042T;Default Title;19500.0;16800.0;5;gid://shopify/Product/8573609017639;Brinco Especial De Ouro Branco 18K E Diamante Solitário;5;1;3;BR06042T;BR06042T;gid://shopify/ProductVariant/46336406847783;5.0;0.0;True;False
gid://shopify/ProductVariant/46336408060199;BR06111T;Default Title;1900.0;1400.0;5;gid://shopify/Product/8573609214247;Brinco Especial De Ouro Rosa 18K E Diamante Solitário;5;1;0;BR06111T;BR06111T;gid://shopify/ProductVariant/46336408060199;5.0;0.0;True;False
gid://shopify/ProductVariant/46336409796903;CL04441;Default Title;8900.0;5950.0;5;gid://shopify/Product/8573609476391;Colar Especial De Ouro Branco 18K E Diamante Solitário;5;1;2;CL04441;CL04441;gid://shopify/ProductVariant/46336409796903;5.0;0.0;True;False
gid://shopify/ProductVariant/46336411205927;CL04443;Default Title;12900.0;11000.0;5;gid://shopify/Product/8573609705767;Colar Especial De Ouro Branco 18K E Diamante Solitário;5;1;2;CL04443;CL04443;gid://shopify/ProductVariant/46336411205927;5.0;0.0;True;False
gid://shopify/ProductVariant/46336489128231;BR06258T;Default Title;21900.0;18000.0;0;gid://shopify/Product/8573617832231;Brinco Eterna Rock | Ouro Branco 18K com Morganita e Diamantes;0;1;1;BR06258T;BR06258T;gid://shopify/ProductVariant/46336489128231;0.0;0.0;False;False
gid://shopify/ProductVariant/46336529334567;BR02064T;Default Title;10500.0;8400.0;5;gid://shopify/Product/8573626286375;Brinco Galeria De Ouro Amarelo 18K;5;1;2;BR02064T;BR02064T;gid://shopify/ProductVariant/46336529334567;5.0;0.0;True;False
gid://shopify/ProductVariant/46336531333415;BR02005T;Default Title;19800.0;13900.0;5;gid://shopify/Product/8573626679591;Brinco Galeria De Ouro Branco 18K E Diamante;5;1;2;BR02005T;BR02005T;gid://shopify/ProductVariant/46336531333415;5.0;0.0;True;False
gid://shopify/ProductVariant/46336536477991;CL00331;P;5900.0;5200.0;7;gid://shopify/Product/8573628023079;Colar Algema De Ouro Amarelo 18K E Diamante - P;7;1;4;CL00331;CL00331;gid://shopify/ProductVariant/46336536477991;5.0;0.0;True;True
gid://shopify/ProductVariant/46336537592103;CO0866;M;6900.0;5700.0;6;gid://shopify/Product/8573628252455;Colar Algema De Ouro Amarelo 18K E Diamante - M;6;1;4;CO0866;CO0866;gid://shopify/ProductVariant/46336537592103;5.0;0.0;True;True
gid://shopify/ProductVariant/46336537854247;CL00098;M;5900.0;4800.0;6;gid://shopify/Product/8573628481831;Colar Algema De Ouro Branco 18K Com Ródio Negro E Diamante - M;6;1;3;CL00098;CL00098;gid://shopify/ProductVariant/46336537854247;5.0;0.0;True;True
gid://shopify/ProductVariant/46336540541223;CL00730;P;5500.0;4400.0;6;gid://shopify/Product/8573628940583;Colar Algema De Ouro Branco 18K Com Ródio Negro E Diamante - P;6;1;3;CL00730;CL00730;gid://shopify/ProductVariant/46336540541223;5.0;0.0;True;True
gid://shopify/ProductVariant/46336542605607;CL00332;P;5500.0;4400.0;7;gid://shopify/Product/8573629301031;Colar Algema De Ouro Branco 18K E Diamante - P;7;1;5;CL00332;CL00332;gid://shopify/ProductVariant/46336542605607;5.0;0.0;True;True
gid://shopify/ProductVariant/46336545063207;CO0857;M;6900.0;5700.0;5;gid://shopify/Product/8573629727015;Colar Algema De Ouro Branco 18K E Diamante - M;5;1;4;CO0857;CO0857;gid://shopify/ProductVariant/46336545063207;5.0;0.0;True;False
gid://shopify/ProductVariant/46336546799911;CL00330;P;5900.0;5200.0;7;gid://shopify/Product/8573629956391;Colar Algema De Ouro Rosa 18K E Diamante - P;7;1;4;CL00330;CL00330;gid://shopify/ProductVariant/46336546799911;5.0;0.0;True;True
gid://shopify/ProductVariant/46336548995367;PU01335T;P;4500.0;3700.0;6;gid://shopify/Product/8573630185767;Pulseira Algeminha De Ouro Amarelo 18K E Diamante - P;6;1;4;PU01335T;PU01335T;gid://shopify/ProductVariant/46336548995367;5.0;0.0;True;True
gid://shopify/ProductVariant/46336549552423;PU01336T;P;4500.0;3700.0;6;gid://shopify/Product/8573630251303;Pulseira Algeminha De Ouro Branco 18K Com Ródio Negro E Diamante - P;6;1;3;PU01336T;PU01336T;gid://shopify/ProductVariant/46336549552423;5.0;0.0;True;True
gid://shopify/ProductVariant/46336551715111;PU01333T;P;4500.0;3700.0;5;gid://shopify/Product/8573630546215;Pulseira Algeminha De Ouro Branco 18K E Diamante - P;5;1;3;PU01333T;PU01333T;gid://shopify/ProductVariant/46336551715111;5.0;0.0;True;False
gid://shopify/ProductVariant/46336553550119;PU01334T;P;4500.0;3700.0;7;gid://shopify/Product/8573630939431;Pulseira Algeminha De Ouro Rosa 18K E Diamante - P;7;1;4;PU01334T;PU01334T;gid://shopify/ProductVariant/46336553550119;5.0;0.0;True;True
gid://shopify/ProductVariant/46336572752167;BR04304T;Default Title;5500.0;3200.0;6;gid://shopify/Product/8573634642215;Brinco First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;6;1;4;BR04304T;BR04304T;gid://shopify/ProductVariant/46336572752167;5.0;0.0;True;True
gid://shopify/ProductVariant/46336573538599;BR04305T;Default Title;5500.0;3200.0;5;gid://shopify/Product/8573635100967;Brinco First Diamond De Ouro Rosa 18K E Diamante;5;1;4;BR04305T;BR04305T;gid://shopify/ProductVariant/46336573538599;5.0;0.0;True;False
gid://shopify/ProductVariant/46336573833511;CL01285;Default Title;8900.0;5500.0;6;gid://shopify/Product/8573635428647;Colar First Diamond De Ouro Branco 18K Com Ródio Negro E Diamante;6;1;5;CL01285;CL01285;gid://shopify/ProductVariant/46336573833511;5.0;0.0;True;True
gid://shopify/ProductVariant/46336574161191;CL01286;Default Title;8900.0;5500.0;5;gid://shopify/Product/8573635723559;Colar First Diamond De Ouro Rosa 18K E Diamante;5;1;4;CL01286;CL01286;gid://shopify/ProductVariant/46336574161191;5.0;0.0;True;False
gid://shopify/ProductVariant/46336588054823;PI01064;Default Title;2800.0;1900.0;5;gid://shopify/Product/8573637853479;Pingente Pequeno De Ouro Amarelo 18K E Diamante;5;1;3;PI01064;PI01064;gid://shopify/ProductVariant/46336588054823;5.0;0.0;True;False
gid://shopify/ProductVariant/46336590315815;PI01065;Default Title;2400.0;1650.0;7;gid://shopify/Product/8573638148391;Pingente Pequeno De Ouro Amarelo 18K E Diamante;7;1;3;PI01065;PI01065;gid://shopify/ProductVariant/46336590315815;5.0;0.0;True;True
gid://shopify/ProductVariant/46336592675111;PI01066;Default Title;2800.0;1900.0;5;gid://shopify/Product/8573638541607;Pingente Pequeno De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;3;PI01066;PI01066;gid://shopify/ProductVariant/46336592675111;5.0;0.0;True;False
gid://shopify/ProductVariant/46336594510119;PI01067;Default Title;2400.0;1650.0;5;gid://shopify/Product/8573638902055;Pingente Pequeno De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;3;PI01067;PI01067;gid://shopify/ProductVariant/46336594510119;5.0;0.0;True;False
gid://shopify/ProductVariant/46336597393703;PI01062;Default Title;2800.0;1900.0;6;gid://shopify/Product/8573639262503;Pingente Pequeno De Ouro Branco 18K E Diamante;6;1;3;PI01062;PI01062;gid://shopify/ProductVariant/46336597393703;5.0;0.0;True;True
gid://shopify/ProductVariant/46336599720231;PI01063;Default Title;2400.0;1650.0;9;gid://shopify/Product/8573639622951;Pingente Pequeno De Ouro Branco 18K E Diamante;9;1;3;PI01063;PI01063;gid://shopify/ProductVariant/46336599720231;5.0;0.0;True;True
gid://shopify/ProductVariant/46336613384487;BR05791T;Default Title;2200.0;2200.0;5;gid://shopify/Product/8573641785639;Brinco Protea De Prata Com Ouro Rosa;5;1;4;BR05791T;BR05791T;gid://shopify/ProductVariant/46336613384487;0.0;5.0;True;False
gid://shopify/ProductVariant/46336643760423;BR06120T;P;4700.0;4200.0;8;gid://shopify/Product/8573647487271;Brinco Leopardo De Prata Com Ouro Amarelo - P;8;1;5;BR06120T;BR06120T;gid://shopify/ProductVariant/46336643760423;0.0;5.0;True;True
gid://shopify/ProductVariant/46336645759271;BR06121T;M;5400.0;4900.0;5;gid://shopify/Product/8573648044327;Brinco Leopardo De Prata Com Ouro Amarelo - M;5;1;5;BR06121T;BR06121T;gid://shopify/ProductVariant/46336645759271;0.0;5.0;True;False
gid://shopify/ProductVariant/46336646086951;BR06122T;G;5900.0;5400.0;7;gid://shopify/Product/8573648372007;Brinco Leopardo De Prata Com Ouro Amarelo - G;7;1;5;BR06122T;BR06122T;gid://shopify/ProductVariant/46336646086951;0.0;5.0;True;True
gid://shopify/ProductVariant/46336646447399;CL04480;M;7800.0;7800.0;5;gid://shopify/Product/8573648732455;Colar Leopardo De Prata Com Ouro Amarelo - Maxi;5;1;5;CL04480;CL04480;gid://shopify/ProductVariant/46336646447399;0.0;5.0;True;False
gid://shopify/ProductVariant/46336653000999;BR04822T;Default Title;32500.0;17800.0;8;gid://shopify/Product/8573650043175;Brinco Love Ny De Ouro Amarelo 18K E Diamante;8;1;3;BR04822T;BR04822T;gid://shopify/ProductVariant/46336653000999;5.0;0.0;True;True
gid://shopify/ProductVariant/46336654967079;BR04824T;Default Title;16500.0;10500.0;6;gid://shopify/Product/8573650239783;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;6;1;3;BR04824T;BR04824T;gid://shopify/ProductVariant/46336654967079;5.0;0.0;True;True
gid://shopify/ProductVariant/46336656113959;BR04833T;Default Title;28900.0;21000.0;5;gid://shopify/Product/8573650436391;Brinco Ear Cuff Love Ny | Ouro Amarelo 18K;5;1;3;BR04833T;BR04833T;gid://shopify/ProductVariant/46336656113959;5.0;0.0;True;False
gid://shopify/ProductVariant/46336657981735;BR04845T;Default Title;18900.0;14500.0;5;gid://shopify/Product/8573650796839;Brinco Love Ny De Ouro Amarelo 18K E Diamante;5;1;3;BR04845T;BR04845T;gid://shopify/ProductVariant/46336657981735;5.0;0.0;True;False
gid://shopify/ProductVariant/46336660963623;BR04820T;Default Title;21900.0;16000.0;5;gid://shopify/Product/8573651681575;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04820T;BR04820T;gid://shopify/ProductVariant/46336660963623;5.0;0.0;True;False
gid://shopify/ProductVariant/46336662864167;BR04847T;Default Title;44900.0;28000.0;5;gid://shopify/Product/8573652107559;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04847T;BR04847T;gid://shopify/ProductVariant/46336662864167;5.0;0.0;True;False
gid://shopify/ProductVariant/46336664207655;BR04850T;Default Title;18500.0;13000.0;5;gid://shopify/Product/8573652500775;Brinco Love Ny De Ouro Branco 18K E Diamante;5;1;3;BR04850T;BR04850T;gid://shopify/ProductVariant/46336664207655;5.0;0.0;True;False
gid://shopify/ProductVariant/46336666075431;BR04852T;Default Title;31500.0;23000.0;6;gid://shopify/Product/8573652861223;Brinco Ear Cuff Love Ny | Ouro Branco 18K E Diamantes;6;1;3;BR04852T;BR04852T;gid://shopify/ProductVariant/46336666075431;5.0;0.0;True;True
gid://shopify/ProductVariant/46336667812135;CL03693;Default Title;40500.0;35000.0;5;gid://shopify/Product/8573653123367;Colar Love Ny De Ouro Amarelo 18K;5;1;3;CL03693;CL03693;gid://shopify/ProductVariant/46336667812135;5.0;0.0;True;False
gid://shopify/ProductVariant/46336673612071;CL03712;Default Title;58900.0;51000.0;5;gid://shopify/Product/8573654499623;Colar Love NY De Ouro Branco 18K E Diamante;5;1;3;CL03712;CL03712;gid://shopify/ProductVariant/46336673612071;5.0;0.0;True;False
gid://shopify/ProductVariant/46336675283239;CL03716;M;23000.0;22000.0;5;gid://shopify/Product/8573654860071;Colar Love NY De Ouro Branco 18K E Diamante;15;3;2;CL03716;CL03716;gid://shopify/ProductVariant/46336675283239;5.0;0.0;True;False
gid://shopify/ProductVariant/46355364610343;BR05260T;Default Title;9900.0;6900.0;5;gid://shopify/Product/8577717993767;Brinco Lifestyle De Ouro Amarelo 18K;5;1;2;BR05260T;BR05260T;gid://shopify/ProductVariant/46355364610343;5.0;0.0;True;False
gid://shopify/ProductVariant/46355364708647;BR05269T;P;17500.0;17500.0;0;gid://shopify/Product/8577718092071;Brinco Argola Style - P | Ouro Amarelo 18K;0;1;2;BR05269T;BR05269T;gid://shopify/ProductVariant/46355364708647;0.0;0.0;False;False
gid://shopify/ProductVariant/46355364806951;BR05271T;Default Title;13500.0;9500.0;6;gid://shopify/Product/8577718190375;Brinco Lifestyle De Ouro Amarelo 18K;6;1;2;BR05271T;BR05271T;gid://shopify/ProductVariant/46355364806951;5.0;0.0;True;True
gid://shopify/ProductVariant/46355365134631;BR05254T;Default Title;16500.0;12100.0;6;gid://shopify/Product/8577718288679;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;6;1;2;BR05254T;BR05254T;gid://shopify/ProductVariant/46355365134631;5.0;0.0;True;True
gid://shopify/ProductVariant/46355365364007;BR05258T;Default Title;17500.0;10500.0;5;gid://shopify/Product/8577718681895;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante E Esmeralda;5;1;2;BR05258T;BR05258T;gid://shopify/ProductVariant/46355365364007;5.0;0.0;True;False
gid://shopify/ProductVariant/46355366117671;BR05262T;Default Title;12900.0;8700.0;5;gid://shopify/Product/8577719206183;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;2;BR05262T;BR05262T;gid://shopify/ProductVariant/46355366117671;5.0;0.0;True;False
gid://shopify/ProductVariant/46355366936871;BR05272T;Default Title;17900.0;12500.0;5;gid://shopify/Product/8577719533863;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;5;1;2;BR05272T;BR05272T;gid://shopify/ProductVariant/46355366936871;5.0;0.0;True;False
gid://shopify/ProductVariant/46355367067943;BR05392T;Default Title;11900.0;9250.0;5;gid://shopify/Product/8577719632167;Brinco Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante Negro;5;1;2;BR05392T;BR05392T;gid://shopify/ProductVariant/46355367067943;5.0;0.0;True;False
gid://shopify/ProductVariant/46355367100711;BR05240T;Default Title;19900.0;15500.0;5;gid://shopify/Product/8577719664935;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05240T;BR05240T;gid://shopify/ProductVariant/46355367100711;5.0;0.0;True;False
gid://shopify/ProductVariant/46355367166247;BR05249T;Default Title;51900.0;36000.0;5;gid://shopify/Product/8577719730471;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05249T;BR05249T;gid://shopify/ProductVariant/46355367166247;5.0;0.0;True;False
gid://shopify/ProductVariant/46355367297319;BR05259T;P;31900.0;24000.0;5;gid://shopify/Product/8577719861543;Brinco Lifestyle De Ouro Branco 18K E Diamante - P;5;1;2;BR05259T;BR05259T;gid://shopify/ProductVariant/46355367297319;5.0;0.0;True;False
gid://shopify/ProductVariant/46355367330087;BR05261T;Default Title;13900.0;9900.0;5;gid://shopify/Product/8577719894311;Brinco Lifestyle De Ouro Branco 18K E Diamante;5;1;2;BR05261T;BR05261T;gid://shopify/ProductVariant/46355367330087;5.0;0.0;True;False
gid://shopify/ProductVariant/46355368444199;BR05280T;Default Title;2900.0;2600.0;1;gid://shopify/Product/8577720287527;Piercing Lifestyle De Ouro Branco 18K Com Ródio Negro E Diamante;1;1;2;BR05280T;BR05280T;gid://shopify/ProductVariant/46355368444199;0.0;0.0;False;True
